locus_tag	ftype	length_bp	gene	EC_number	COG	product
DBBBBKPJ_05218	CDS	798				hypothetical protein
DBBBBKPJ_05219	CDS	534				cation-transporting P-type ATPase
DBBBBKPJ_05220	CDS	546				hypothetical protein
DBBBBKPJ_05221	CDS	270				putative protein
DBBBBKPJ_05222	CDS	915	bexR			bistable expression regulator BexR
DBBBBKPJ_05223	CDS	2175	aaeB_6			p-hydroxybenzoic acid efflux pump subunit AaeB
DBBBBKPJ_05224	CDS	210	aaeX_2			Protein AaeX
DBBBBKPJ_05225	CDS	1005				multidrug resistance protein
DBBBBKPJ_05226	CDS	246				hypothetical protein
DBBBBKPJ_05227	CDS	915		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
DBBBBKPJ_05228	CDS	1014				hypothetical protein
DBBBBKPJ_05229	CDS	564	pvdS			extracytoplasmic-function sigma-70 factor
DBBBBKPJ_05230	CDS	765	pvdG			pyoverdine biosynthesis protein PvdG
DBBBBKPJ_05231	CDS	13029	pvdL_2			peptide synthase
DBBBBKPJ_05232	CDS	798				hypothetical protein
DBBBBKPJ_05233	CDS	513				hypothetical protein
DBBBBKPJ_05234	CDS	315				hypothetical protein
DBBBBKPJ_05235	CDS	2325				electron transport complex subunit C
DBBBBKPJ_05236	CDS	567				electron transport complex subunit B
DBBBBKPJ_05237	CDS	585				electron transport complex subunit A
DBBBBKPJ_05238	CDS	1035				hypothetical protein
DBBBBKPJ_05239	CDS	3300	pldA			phospholipase D
DBBBBKPJ_05240	CDS	2427	vgrG1_5	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
DBBBBKPJ_05241	CDS	438				hypothetical protein
DBBBBKPJ_05242	CDS	1227				hypothetical protein
DBBBBKPJ_05243	CDS	801				hypothetical protein
DBBBBKPJ_05244	CDS	2037	metG	6.1.1.10		methionine--tRNA ligase
DBBBBKPJ_05245	CDS	1095	apbC		COG0489	Iron-sulfur cluster carrier protein
DBBBBKPJ_05246	CDS	567		3.5.4.13		deoxycytidine triphosphate deaminase
DBBBBKPJ_05247	CDS	888	rhlA			rhamnosyltransferase subunit A
DBBBBKPJ_05248	CDS	1281	rhlB_3			rhamnosyltransferase subunit B
DBBBBKPJ_05249	CDS	726	rhlR			transcriptional regulator RhlR
DBBBBKPJ_05250	CDS	606	rhlI			acyl-homoserine-lactone synthase
DBBBBKPJ_05251	CDS	807	pheC			cyclohexadienyl dehydratase
DBBBBKPJ_05252	CDS	861	bioP		COG0697	Biotin transporter
DBBBBKPJ_05253	CDS	900				chloramphenicol-sensitive protein RarD
DBBBBKPJ_05254	CDS	597				hypothetical protein
DBBBBKPJ_05255	CDS	1695		1.1.1.38		NAD-dependent malic enzyme
DBBBBKPJ_05256	CDS	459				hypothetical protein
DBBBBKPJ_05257	CDS	543	yyaP		COG0262	putative protein YyaP
DBBBBKPJ_05258	CDS	1329	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
DBBBBKPJ_05259	CDS	1368				major facilitator superfamily transporter
DBBBBKPJ_05260	CDS	1326				ATP-dependent RNA helicase
DBBBBKPJ_05261	CDS	1716				major facilitator superfamily transporter
DBBBBKPJ_05262	CDS	225				hypothetical protein
DBBBBKPJ_05263	CDS	288				hypothetical protein
DBBBBKPJ_05264	CDS	1149				hypothetical protein
DBBBBKPJ_05265	CDS	2208				hypothetical protein
DBBBBKPJ_05266	CDS	219				hypothetical protein
DBBBBKPJ_05267	CDS	240				hypothetical protein
DBBBBKPJ_05268	CDS	822				hypothetical protein
DBBBBKPJ_05269	CDS	1704				hypothetical protein
DBBBBKPJ_05270	CDS	924				hypothetical protein
DBBBBKPJ_05271	CDS	957				hypothetical protein
DBBBBKPJ_05272	CDS	3483				hypothetical protein
DBBBBKPJ_05273	CDS	495				hypothetical protein
DBBBBKPJ_05274	CDS	771				hypothetical protein
DBBBBKPJ_05275	CDS	180				hypothetical protein
DBBBBKPJ_05276	CDS	474				hypothetical protein
DBBBBKPJ_05277	CDS	417				hypothetical protein
DBBBBKPJ_05278	CDS	168				hypothetical protein
DBBBBKPJ_05279	CDS	342				hypothetical protein
DBBBBKPJ_05280	CDS	915				hypothetical protein
DBBBBKPJ_05281	CDS	972				hypothetical protein
DBBBBKPJ_05282	CDS	222				hypothetical protein
DBBBBKPJ_05283	CDS	207				hypothetical protein
DBBBBKPJ_05284	CDS	468				hypothetical protein
DBBBBKPJ_05285	CDS	1287				hypothetical protein
DBBBBKPJ_05286	CDS	1581				hypothetical protein
DBBBBKPJ_05287	CDS	1653				hypothetical protein
DBBBBKPJ_05288	CDS	504				hypothetical protein
DBBBBKPJ_05289	CDS	501				hypothetical protein
DBBBBKPJ_05290	CDS	189				hypothetical protein
DBBBBKPJ_05291	CDS	255				hypothetical protein
DBBBBKPJ_05292	CDS	243				hypothetical protein
DBBBBKPJ_05293	CDS	417				hypothetical protein
DBBBBKPJ_05294	CDS	471				hypothetical protein
DBBBBKPJ_05295	CDS	348				hypothetical protein
DBBBBKPJ_05296	CDS	450				hypothetical protein
DBBBBKPJ_05297	CDS	408				hypothetical protein
DBBBBKPJ_05298	CDS	297				hypothetical protein
DBBBBKPJ_05299	CDS	270				hypothetical protein
DBBBBKPJ_05300	CDS	207				hypothetical protein
DBBBBKPJ_05301	CDS	282				hypothetical protein
DBBBBKPJ_05302	CDS	309				hypothetical protein
DBBBBKPJ_05303	CDS	618				hypothetical protein
DBBBBKPJ_05304	CDS	312				hypothetical protein
DBBBBKPJ_05305	CDS	414				hypothetical protein
DBBBBKPJ_05306	CDS	117				hypothetical protein
DBBBBKPJ_05307	CDS	636				hypothetical protein
DBBBBKPJ_05308	CDS	666				hypothetical protein
DBBBBKPJ_05309	CDS	753				hypothetical protein
DBBBBKPJ_05310	CDS	2070				hypothetical protein
DBBBBKPJ_05311	CDS	435				hypothetical protein
DBBBBKPJ_05312	CDS	357				hypothetical protein
DBBBBKPJ_05313	CDS	660			COG2932	putative HTH-type transcriptional regulator
DBBBBKPJ_05314	CDS	309				hypothetical protein
DBBBBKPJ_05315	CDS	288				hypothetical protein
DBBBBKPJ_05316	CDS	384				hypothetical protein
DBBBBKPJ_05317	CDS	624				glutathione S-transferase
DBBBBKPJ_05318	CDS	390				hypothetical protein
DBBBBKPJ_05319	CDS	738				hypothetical protein
DBBBBKPJ_05320	CDS	2430	quiP_2			acyl-homoserine lactone acylase QuiP
DBBBBKPJ_05321	CDS	624				hypothetical protein
DBBBBKPJ_05322	CDS	1275				hypothetical protein
DBBBBKPJ_05323	CDS	1170				hypothetical protein
DBBBBKPJ_05324	CDS	768				hypothetical protein
DBBBBKPJ_05325	CDS	714	qscR			quorum-sensing control repressor
DBBBBKPJ_05326	CDS	489	phzA2			phenazine biosynthesis protein PhzA
DBBBBKPJ_05327	CDS	489	phzB2			phenazine biosynthesis protein PhzB
DBBBBKPJ_05328	CDS	405	rnk			nucleoside diphosphate kinase regulator
DBBBBKPJ_05329	CDS	336				frataxin-like protein
DBBBBKPJ_05330	CDS	141	lppL			lipopeptide LppL
DBBBBKPJ_05331	CDS	1248	lysA			diaminopimelate decarboxylase
DBBBBKPJ_05332	CDS	831	dapF	5.1.1.7		diaminopimelate epimerase
DBBBBKPJ_05333	CDS	702				hypothetical protein
DBBBBKPJ_05334	CDS	912	sss			site-specific tyrosine recombinase XerC
DBBBBKPJ_05335	CDS	699				hydrolase
DBBBBKPJ_05336	CDS	1170				major facilitator superfamily transporter
DBBBBKPJ_05337	CDS	1377				transcriptional regulator
DBBBBKPJ_05338	CDS	915				hypothetical protein
DBBBBKPJ_05339	CDS	318	sutA			Transcriptional regulator SutA
DBBBBKPJ_05340	CDS	426				hypothetical protein
DBBBBKPJ_05341	CDS	1329	amtB			ammonium transporter
DBBBBKPJ_05342	CDS	339	glnK			nitrogen regulatory protein P-II 2
DBBBBKPJ_05343	CDS	261	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
DBBBBKPJ_05344	CDS	234	comM_1		COG0606	Competence protein ComM
DBBBBKPJ_05345	CDS	1803				hypothetical protein
DBBBBKPJ_05346	CDS	954				hypothetical protein
DBBBBKPJ_05347	CDS	357				hypothetical protein
DBBBBKPJ_05348	CDS	678				hypothetical protein
DBBBBKPJ_05349	CDS	834	ogg	4.2.99.18		N-glycosylase/DNA lyase
DBBBBKPJ_05350	CDS	681				hypothetical protein
DBBBBKPJ_05351	CDS	606				7-cyano-7-deazaguanine synthase
DBBBBKPJ_05352	CDS	1212	RBKS	2.7.1.15		Ribokinase
DBBBBKPJ_05353	CDS	105				hypothetical protein
DBBBBKPJ_05354	CDS	201				hypothetical protein
DBBBBKPJ_05355	CDS	393				hypothetical protein
DBBBBKPJ_05356	CDS	363	mvaT_2			transcriptional regulator MvaT
DBBBBKPJ_05357	CDS	483				hypothetical protein
DBBBBKPJ_05358	CDS	1068	dgcP	2.7.7.65	COG2203	Diguanylate cyclase DgcP
DBBBBKPJ_05359	CDS	870	rhtA_2		COG5006	Threonine/homoserine exporter RhtA
DBBBBKPJ_05360	CDS	1128	speC_2			ornithine decarboxylase
DBBBBKPJ_05361	CDS	813				hypothetical protein
DBBBBKPJ_05362	CDS	1467	bchE	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
DBBBBKPJ_05363	CDS	1209				hypothetical protein
DBBBBKPJ_05364	CDS	1128				hypothetical protein
DBBBBKPJ_05365	CDS	945				hypothetical protein
DBBBBKPJ_05366	CDS	240				hypothetical protein
DBBBBKPJ_05367	CDS	411				hypothetical protein
DBBBBKPJ_05368	CDS	2994				Tn3 family transposase ISXc4
DBBBBKPJ_05369	CDS	213				hypothetical protein
DBBBBKPJ_05370	CDS	276	merP_2			Mercuric transport protein periplasmic component
DBBBBKPJ_05371	CDS	351	merT_2			Mercuric transport protein MerT
DBBBBKPJ_05372	CDS	399	cueR_2			protein CueR
DBBBBKPJ_05373	CDS	846				transcriptional regulator
DBBBBKPJ_05374	CDS	519				hypothetical protein
DBBBBKPJ_05375	CDS	558				DNA invertase
DBBBBKPJ_05376	CDS	372				hypothetical protein
DBBBBKPJ_05377	CDS	501				hypothetical protein
DBBBBKPJ_05378	CDS	327				hypothetical protein
DBBBBKPJ_05379	CDS	387				hypothetical protein
DBBBBKPJ_05380	CDS	291				hypothetical protein
DBBBBKPJ_05381	CDS	1506	oprN_4			multidrug efflux outer membrane protein OprN
DBBBBKPJ_05382	CDS	1131				ABC transporter ATP-binding protein/permease
DBBBBKPJ_05383	CDS	1161				ABC transporter ATP-binding protein/permease
DBBBBKPJ_05384	CDS	1770	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
DBBBBKPJ_05385	CDS	993				secretion protein
DBBBBKPJ_05386	CDS	255				hypothetical protein
DBBBBKPJ_05387	CDS	624				DNA invertase
DBBBBKPJ_05388	CDS	1125				hypothetical protein
DBBBBKPJ_05389	CDS	909				hypothetical protein
DBBBBKPJ_05390	CDS	1680				hypothetical protein
DBBBBKPJ_05391	CDS	879				hypothetical protein
DBBBBKPJ_05392	CDS	906				hypothetical protein
DBBBBKPJ_05393	CDS	1935				hypothetical protein
DBBBBKPJ_05394	CDS	705				hypothetical protein
DBBBBKPJ_05395	CDS	1323	comM_2		COG0606	Competence protein ComM
DBBBBKPJ_05396	CDS	471				choline transporter
DBBBBKPJ_05397	CDS	1413				choline transporter
DBBBBKPJ_05398	CDS	1050	pchP			phosphorylcholine phosphatase
DBBBBKPJ_05399	CDS	918				transcriptional regulator
DBBBBKPJ_05400	CDS	222				hypothetical protein
DBBBBKPJ_05401	CDS	216			COG3360	Dodecin
DBBBBKPJ_05402	CDS	888	trpI			HTH-type transcriptional regulator TrpI
DBBBBKPJ_05403	CDS	1209	trpB	4.2.1.20		tryptophan synthase subunit beta
DBBBBKPJ_05404	CDS	807	trpA	4.2.1.20		tryptophan synthase subunit alpha
DBBBBKPJ_05405	CDS	624				two-component response regulator
DBBBBKPJ_05406	CDS	366				hypothetical protein
DBBBBKPJ_05407	CDS	378				DOPA 4,5-dioxygenase
DBBBBKPJ_05408	CDS	900				transcriptional regulator
DBBBBKPJ_05409	CDS	1512	betC			choline sulfatase
DBBBBKPJ_05410	CDS	924				glycine betaine-binding protein
DBBBBKPJ_05411	CDS	1554				sulfate transporter
DBBBBKPJ_05412	CDS	603				hypothetical protein
DBBBBKPJ_05413	CDS	1287	prsA	5.2.1.8		Foldase protein PrsA
DBBBBKPJ_05414	CDS	987	plcB			phospholipase C
DBBBBKPJ_05415	CDS	825	aroE	1.1.1.25		shikimate dehydrogenase
DBBBBKPJ_05416	CDS	918	hemF	1.3.3.3		coproporphyrinogen III oxidase
DBBBBKPJ_05417	CDS	978	qor			oxygen-dependent quinone oxidoreductase
DBBBBKPJ_05418	CDS	558				threonylcarbamoyl-AMP synthase
DBBBBKPJ_05419	CDS	1089				hypothetical protein
DBBBBKPJ_05420	CDS	1026				hypothetical protein
DBBBBKPJ_05421	CDS	507	def_2	3.5.1.88		peptide deformylase
DBBBBKPJ_05422	CDS	945	fmt	2.1.2.9		methionyl-tRNA formyltransferase
DBBBBKPJ_05423	CDS	1305				Ribosomal RNA small subunit methyltransferase B
DBBBBKPJ_05424	CDS	1374	trkA			potassium transporter inner membrane associated protein
DBBBBKPJ_05425	CDS	318				hypothetical protein
DBBBBKPJ_05426	CDS	273				hypothetical protein
DBBBBKPJ_05427	CDS	654	yhhQ		COG1738	Queuosine precursor transporter
DBBBBKPJ_05428	CDS	267				hypothetical protein
DBBBBKPJ_05429	CDS	888				lipid A biosynthesis lauroyl acyltransferase
DBBBBKPJ_05430	CDS	552	tag			DNA-3-methyladenine glycosidase I
DBBBBKPJ_05431	CDS	948	glyQ	6.1.1.14		glycine--tRNA ligase subunit alpha
DBBBBKPJ_05432	CDS	2058	glyS	6.1.1.14		glycine--tRNA ligase subunit beta
DBBBBKPJ_05433	CDS	1707				hypothetical protein
DBBBBKPJ_05434	CDS	537				D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
DBBBBKPJ_05435	CDS	774	lptA_2			lysophosphatidic acid acyltransferase
DBBBBKPJ_05436	CDS	2421	gyrB			DNA gyrase subunit B
DBBBBKPJ_05437	CDS	1110	recF			DNA replication and repair protein RecF
DBBBBKPJ_05438	CDS	1104	dnaN	2.7.7.7		DNA polymerase III subunit beta
DBBBBKPJ_05439	CDS	1545	dnaA			chromosome replication initiator DnaA
DBBBBKPJ_05440	CDS	135	rpmH			50S ribosomal protein L34
DBBBBKPJ_05441	CDS	408	rnpA	3.1.26.5		ribonuclease P
DBBBBKPJ_05442	CDS	1737				inner membrane protein translocase subunit YidC
DBBBBKPJ_05443	CDS	1368				tRNA modification GTPase TrmE
DBBBBKPJ_05444	CDS	1191	intA_3		COG0582	Prophage integrase IntA
DBBBBKPJ_05445	CDS	318				hypothetical protein
DBBBBKPJ_05446	CDS	1557	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
DBBBBKPJ_05447	CDS	735				hypothetical protein
DBBBBKPJ_05448	CDS	594				hypothetical protein
DBBBBKPJ_05449	CDS	1143				hypothetical protein
DBBBBKPJ_05450	CDS	3102	hsdR	3.1.21.3		Type I restriction enzyme EcoR124II R protein
DBBBBKPJ_05451	CDS	1044				hypothetical protein
DBBBBKPJ_05452	CDS	864				hypothetical protein
DBBBBKPJ_05453	CDS	1167				hypothetical protein
DBBBBKPJ_05454	CDS	225				hypothetical protein
DBBBBKPJ_05455	CDS	1893	gidA			tRNA uridine 5-carboxymethylaminomethyl modification protein GidA
DBBBBKPJ_05456	CDS	645	gidB			16S rRNA methyltransferase GidB
DBBBBKPJ_05457	CDS	789	soj_2			chromosome partitioning protein Soj
DBBBBKPJ_05458	CDS	873	spoOJ			chromosome partitioning protein
DBBBBKPJ_05459	CDS	381	atpI	3.6.3.14		ATP synthase subunit I
DBBBBKPJ_05460	CDS	870	atpB	3.6.3.14		ATP synthase subunit A
DBBBBKPJ_05461	CDS	258	atpE	3.6.3.14		ATP synthase subunit C
DBBBBKPJ_05462	CDS	471	atpF	3.6.3.14		ATP synthase subunit B
DBBBBKPJ_05463	CDS	537	atpH	3.6.3.14		ATP synthase subunit delta
DBBBBKPJ_05464	CDS	1545	atpA	3.6.3.14		ATP synthase subunit alpha
DBBBBKPJ_05465	CDS	861	atpG	3.6.3.14		ATP synthase subunit gamma
DBBBBKPJ_05466	CDS	1377	atpD	3.6.3.14		ATP synthase subunit beta
DBBBBKPJ_05467	CDS	426	atpC	3.6.3.14		ATP synthase subunit epsilon
DBBBBKPJ_05468	CDS	1365	glmU			bifunctional glucosamine-1-phosphate acetyltransferase/N-acetylglucosamine-1-phosphate uridyltransferase
DBBBBKPJ_05469	CDS	510				hypothetical protein
DBBBBKPJ_05470	CDS	774	glmR			GlmR transcriptional regulator
DBBBBKPJ_05471	CDS	1836	glmS	2.6.1.16		glucosamine--fructose-6-phosphate aminotransferase
DBBBBKPJ_05472	CDS	912				hypothetical protein
DBBBBKPJ_05473	CDS	195				IS3 family transposase IS222
DBBBBKPJ_05474	CDS	897	ppk2	2.7.4.1	COG2326	Polyphosphate:ADP/GDP phosphotransferase
DBBBBKPJ_05475	CDS	1566	ahpF			alkyl hydroperoxide reductase
DBBBBKPJ_05476	CDS	564	ahpC			alkyl hydroperoxide reductase
DBBBBKPJ_05477	CDS	927				ABC transporter permease
DBBBBKPJ_05478	CDS	1098				ABC transporter permease
DBBBBKPJ_05479	CDS	1572				ABC transporter ATP-binding protein
DBBBBKPJ_05480	CDS	885				hypothetical protein
DBBBBKPJ_05481	CDS	1299				guanine deaminase
DBBBBKPJ_05482	CDS	918				HTH-type transcriptional activator BauR
DBBBBKPJ_05483	CDS	1347		2.6.1.18		beta alanine--pyruvate transaminase
DBBBBKPJ_05484	CDS	288				beta-alanine degradation protein BauB
DBBBBKPJ_05485	CDS	1494				3-oxopropanoate dehydrogenase
DBBBBKPJ_05486	CDS	1428	gabP			gamma-aminobutyrate permease
DBBBBKPJ_05487	CDS	342				hypothetical protein
DBBBBKPJ_05488	CDS	501				hypothetical protein
DBBBBKPJ_05489	CDS	621				hypothetical protein
DBBBBKPJ_05490	CDS	228				hypothetical protein
DBBBBKPJ_05491	CDS	282				hypothetical protein
DBBBBKPJ_05492	CDS	909				transcriptional regulator
DBBBBKPJ_05493	CDS	411				hypothetical protein
DBBBBKPJ_05494	CDS	735				transcriptional regulator
DBBBBKPJ_05495	CDS	687				transcriptional regulator
DBBBBKPJ_05496	CDS	1335				C4-dicarboxylate transporter DctA
DBBBBKPJ_05497	CDS	588	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
DBBBBKPJ_05498	CDS	729				short-chain dehydrogenase
DBBBBKPJ_05499	CDS	474			COG1733	putative HTH-type transcriptional regulator
DBBBBKPJ_05500	CDS	453	elaA		COG2153	Protein ElaA
DBBBBKPJ_05501	CDS	636	senC			cytochrome c oxidase assembly protein SenC
DBBBBKPJ_05502	CDS	915		2.5.1.-		protoheme IX farnesyltransferase
DBBBBKPJ_05503	CDS	1074	ctaA	1.3.-.-		Heme A synthase
DBBBBKPJ_05504	CDS	579				hypothetical protein
DBBBBKPJ_05505	CDS	795				hypothetical protein
DBBBBKPJ_05506	CDS	210				hypothetical protein
DBBBBKPJ_05507	CDS	888	coIII			cytochrome C oxidase subunit III
DBBBBKPJ_05508	CDS	555				cytochrome C oxidase assembly protein
DBBBBKPJ_05509	CDS	1593	coxA			cytochrome C oxidase subunit I
DBBBBKPJ_05510	CDS	1101	coxB			cytochrome C oxidase subunit II
DBBBBKPJ_05511	CDS	639				hypothetical protein
DBBBBKPJ_05512	CDS	1572				sulfate transporter
DBBBBKPJ_05513	CDS	729				carbonic anhydrase
DBBBBKPJ_05514	CDS	1248				hypothetical protein
DBBBBKPJ_05515	CDS	921				hypothetical protein
DBBBBKPJ_05516	CDS	1161				hypothetical protein
DBBBBKPJ_05517	CDS	1038		2.3.1.41		3-oxoacyl-ACP synthase
DBBBBKPJ_05518	CDS	1113				hypothetical protein
DBBBBKPJ_05519	CDS	450				hypothetical protein
DBBBBKPJ_05520	CDS	2226				hypothetical protein
DBBBBKPJ_05521	CDS	435				hypothetical protein
DBBBBKPJ_05522	CDS	1383				hypothetical protein
DBBBBKPJ_05523	CDS	234				hypothetical protein
DBBBBKPJ_05524	CDS	285				hypothetical protein
DBBBBKPJ_05525	CDS	1941	vgrG1_6			type VI secretion system protein VgrG
DBBBBKPJ_05526	CDS	2709	clpV1			secretion protein ClpV1
DBBBBKPJ_05527	CDS	1047				hypothetical protein
DBBBBKPJ_05528	CDS	1860				hypothetical protein
DBBBBKPJ_05529	CDS	510				hypothetical protein
DBBBBKPJ_05530	CDS	786				hypothetical protein
DBBBBKPJ_05531	CDS	489	hcp1_2			protein secretion apparatus assembly protein
DBBBBKPJ_05532	CDS	1497				uricase
DBBBBKPJ_05533	CDS	519				hypothetical protein
DBBBBKPJ_05534	CDS	1035				hypothetical protein
DBBBBKPJ_05535	CDS	1500	fha1			Fha domain-containing protein
DBBBBKPJ_05536	CDS	465				hypothetical protein
DBBBBKPJ_05537	CDS	1335				hypothetical protein
DBBBBKPJ_05538	CDS	1350				hypothetical protein
DBBBBKPJ_05539	CDS	3534	icmF1_1			type VI secretion protein IcmF
DBBBBKPJ_05540	CDS	681				hypothetical protein
DBBBBKPJ_05541	CDS	729	pppA			serine/threonine phosphatase
DBBBBKPJ_05542	CDS	3099	ppkA			serine/threonine protein kinase PpkA
DBBBBKPJ_05543	CDS	720				ABC transporter ATP-binding protein
DBBBBKPJ_05544	CDS	1200				hypothetical protein
DBBBBKPJ_05545	CDS	1713				hypothetical protein
DBBBBKPJ_05546	CDS	915				hypothetical protein
DBBBBKPJ_05547	CDS	1059				hypothetical protein
DBBBBKPJ_05548	CDS	276				hypothetical protein
DBBBBKPJ_05549	CDS	2046	prlC			oligopeptidase A
DBBBBKPJ_05550	CDS	543	yrdA_2		COG0663	Protein YrdA
DBBBBKPJ_05551	CDS	666				5'-nucleotidase
DBBBBKPJ_05552	CDS	984				hypothetical protein
DBBBBKPJ_05553	CDS	1128				hypothetical protein
DBBBBKPJ_05554	CDS	417				hypothetical protein
DBBBBKPJ_05555	CDS	438				hypothetical protein
DBBBBKPJ_05556	CDS	234				hypothetical protein
DBBBBKPJ_05557	CDS	426	osmC			osmotically inducible protein OsmC
DBBBBKPJ_05558	CDS	705				hypothetical protein
DBBBBKPJ_05559	CDS	888				hypothetical protein
DBBBBKPJ_05560	CDS	921				transcriptional regulator
DBBBBKPJ_05561	CDS	507				hypothetical protein
DBBBBKPJ_05562	CDS	549				RNA 2'-phosphotransferase-like protein
DBBBBKPJ_05563	CDS	429				hypothetical protein
DBBBBKPJ_05564	CDS	1833	phzH			phenazine-modifying protein
DBBBBKPJ_05565	CDS	138				hypothetical protein
DBBBBKPJ_05566	CDS	141				hypothetical protein
DBBBBKPJ_05567	CDS	1662				putative protein
DBBBBKPJ_05568	CDS	384				transcriptional regulator
DBBBBKPJ_05569	CDS	666			COG4380	Putative lipoprotein/NMB1162
DBBBBKPJ_05570	CDS	354				hypothetical protein
DBBBBKPJ_05571	CDS	687			COG1462	Putative lipoprotein/NMB1164
DBBBBKPJ_05572	CDS	1374	exoT			exoenzyme T
DBBBBKPJ_05573	CDS	1254				hypothetical protein
DBBBBKPJ_05574	CDS	396				hypothetical protein
DBBBBKPJ_05575	CDS	279				hypothetical protein
DBBBBKPJ_05576	CDS	2379				metal transporting P-type ATPase
DBBBBKPJ_05577	CDS	2721				transcriptional regulator
DBBBBKPJ_05578	CDS	1368				putative protein
DBBBBKPJ_05579	CDS	1926	gbt_3			glycine betaine transmethylase
DBBBBKPJ_05580	CDS	1683				long-chain-fatty-acid--CoA ligase
DBBBBKPJ_05581	CDS	1176				acyl-CoA thiolase
DBBBBKPJ_05582	CDS	1182				major facilitator superfamily transporter
DBBBBKPJ_05583	CDS	789				transcriptional regulator
DBBBBKPJ_05584	CDS	171				hypothetical protein
DBBBBKPJ_05585	CDS	1008	cioB			cyanide insensitive terminal oxidase
DBBBBKPJ_05586	CDS	1467	cioA			cyanide insensitive terminal oxidase
DBBBBKPJ_05587	CDS	780				TonB-dependent receptor
DBBBBKPJ_05588	CDS	387				transcriptional regulator
DBBBBKPJ_05589	CDS	381				hypothetical protein
DBBBBKPJ_05590	CDS	2205				hydroxylase large subunit
DBBBBKPJ_05591	CDS	990				hydroxylase molybdopterin-containing subunit
DBBBBKPJ_05592	CDS	513				ferredoxin
DBBBBKPJ_05593	CDS	1296				chemotaxis transducer
DBBBBKPJ_05594	CDS	297				hypothetical protein
DBBBBKPJ_05595	CDS	624	rimJ_2			ribosomal protein alanine acetyltransferase
DBBBBKPJ_05596	CDS	2301	metE	2.1.1.14		5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase
DBBBBKPJ_05597	CDS	2280				hypothetical protein
DBBBBKPJ_05598	CDS	327				hypothetical protein
DBBBBKPJ_05599	CDS	477				hypothetical protein
DBBBBKPJ_05600	tRNA	90				tRNA-Ser(act)
DBBBBKPJ_05601	CDS	1962				TonB-dependent receptor
DBBBBKPJ_05602	CDS	810	tam_5	2.1.1.144		Trans-aconitate 2-methyltransferase
DBBBBKPJ_05603	CDS	2028	nrdD	1.17.4.2		anaerobic ribonucleoside triphosphate reductase
DBBBBKPJ_05604	CDS	147				hypothetical protein
DBBBBKPJ_05605	CDS	699	nrdG			class III (anaerobic) ribonucleoside-triphosphate reductase activating protein NrdG
DBBBBKPJ_05606	CDS	1389				oxidoreductase
DBBBBKPJ_05607	CDS	348				hypothetical protein
DBBBBKPJ_05608	CDS	1233				amino acid permease
DBBBBKPJ_05609	CDS	1548				hypothetical protein
DBBBBKPJ_05610	CDS	744	dmoA_1	1.14.13.131		Dimethyl-sulfide monooxygenase
DBBBBKPJ_05611	CDS	1236				FMNH2-dependent monooxygenase
DBBBBKPJ_05612	CDS	1260				FMNH2-dependent monooxygenase
DBBBBKPJ_05613	CDS	1626				glyceraldehyde-3-phosphate dehydrogenase
DBBBBKPJ_05614	CDS	144				hypothetical protein
DBBBBKPJ_05615	CDS	1353				gluconate permease
DBBBBKPJ_05616	CDS	522				gluconokinase
DBBBBKPJ_05617	CDS	1032	gntR			GntR family transcriptional regulator
DBBBBKPJ_05618	CDS	366				hypothetical protein
DBBBBKPJ_05619	CDS	1299				oxidoreductase
DBBBBKPJ_05620	CDS	894				transcriptional regulator
DBBBBKPJ_05621	CDS	1176				esterase
DBBBBKPJ_05622	CDS	1254				major facilitator superfamily transporter
DBBBBKPJ_05623	CDS	504				hypothetical protein
DBBBBKPJ_05624	CDS	633				transcriptional regulator
DBBBBKPJ_05625	CDS	159				hypothetical protein
DBBBBKPJ_05626	CDS	888	tauD_4	1.14.11.17		taurine dioxygenase
DBBBBKPJ_05627	CDS	1023				hypothetical protein
DBBBBKPJ_05628	CDS	849				ABC transporter ATP-binding protein
DBBBBKPJ_05629	CDS	867				ABC transporter permease
DBBBBKPJ_05630	CDS	618	ambA_3			protein AmbA
DBBBBKPJ_05631	CDS	3750	ambB			protein AmbB
DBBBBKPJ_05632	CDS	1089	ambC			protein AmbC
DBBBBKPJ_05633	CDS	1020	ambD			protein AmbD
DBBBBKPJ_05634	CDS	6378	ambE			protein AmbE
DBBBBKPJ_05635	CDS	543				hypothetical protein
DBBBBKPJ_05636	CDS	1452	chiC			chitinase
DBBBBKPJ_05637	CDS	750				transcriptional regulator
DBBBBKPJ_05638	CDS	1725				oxidoreductase
DBBBBKPJ_05639	CDS	246				ferredoxin
DBBBBKPJ_05640	CDS	207				ABC transporter ATP-binding protein
DBBBBKPJ_05641	CDS	966				hypothetical protein
DBBBBKPJ_05642	CDS	282				hypothetical protein
