locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNCGEDBI_04931	CDS	1299	pcaT			dicarboxylic acid transporter PcaT
FNCGEDBI_04932	CDS	1380	pcaB	5.5.1.2		3-carboxy-cis,cis-muconate cycloisomerase
FNCGEDBI_04933	CDS	792	pcaD			3-oxoadipate enol-lactonase
FNCGEDBI_04934	CDS	402	pcaC_2			4-carboxymuconolactone decarboxylase
FNCGEDBI_04935	CDS	942				transcriptional regulator
FNCGEDBI_04936	CDS	834				hypothetical protein
FNCGEDBI_04937	CDS	1347	pcaK			4-hydroxybenzoate transporter PcaK
FNCGEDBI_04938	CDS	780				transcriptional regulator
FNCGEDBI_04939	CDS	1044				oxidoreductase
FNCGEDBI_04940	CDS	816				hypothetical protein
FNCGEDBI_04941	CDS	879				hypothetical protein
FNCGEDBI_04942	CDS	1266				porin
FNCGEDBI_04943	CDS	1326				major facilitator superfamily transporter
FNCGEDBI_04944	CDS	1905				hypothetical protein
FNCGEDBI_04945	CDS	669				transcriptional regulator
FNCGEDBI_04946	CDS	855		1.1.1.25		shikimate 5-dehydrogenase
FNCGEDBI_04947	CDS	447	aroQ2	4.2.1.10		3-dehydroquinate dehydratase
FNCGEDBI_04948	CDS	1506				major facilitator superfamily transporter
FNCGEDBI_04949	CDS	1185	pobA	1.14.13.2		4-hydroxybenzoate 3-monooxygenase
FNCGEDBI_04950	CDS	867				transcriptional regulator
FNCGEDBI_04951	CDS	447				acetyltransferase
FNCGEDBI_04952	CDS	435	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
FNCGEDBI_04953	CDS	642				hypothetical protein
FNCGEDBI_04954	CDS	255				hypothetical protein
FNCGEDBI_04955	CDS	465				transcriptional regulator
FNCGEDBI_04956	CDS	1491				3-octaprenyl-4-hydroxybenzoate carboxy-lyase
FNCGEDBI_04957	CDS	423				hypothetical protein
FNCGEDBI_04958	CDS	702				hypothetical protein
FNCGEDBI_04959	CDS	933				hypothetical protein
FNCGEDBI_04960	CDS	792				IS3 family transposase ISPa57
FNCGEDBI_04961	CDS	186				hypothetical protein
FNCGEDBI_04962	CDS	1587				hypothetical protein
FNCGEDBI_04963	CDS	2157				hypothetical protein
FNCGEDBI_04964	CDS	498				hypothetical protein
FNCGEDBI_04965	CDS	999				hypothetical protein
FNCGEDBI_04966	CDS	405	pctC			chemotactic transducer PctC
FNCGEDBI_04967	CDS	717	phzF1_2			trans-2,3-dihydro-3-hydroxyanthranilate isomerase
FNCGEDBI_04968	CDS	645	phzG2_1			pyridoxamine 5'-phosphate oxidase
FNCGEDBI_04969	CDS	537				hypothetical protein
FNCGEDBI_04970	CDS	1641				hypothetical protein
FNCGEDBI_04971	CDS	1212				major facilitator superfamily transporter
FNCGEDBI_04972	CDS	189				hypothetical protein
FNCGEDBI_04973	CDS	1152				hypothetical protein
FNCGEDBI_04974	CDS	2415	femA			ferric-mycobactin receptor FemA
FNCGEDBI_04975	CDS	951	femR			sigma factor regulator FemR
FNCGEDBI_04976	CDS	507	femI			ECF sigma factor FemI
FNCGEDBI_04977	CDS	681				hypothetical protein
FNCGEDBI_04978	CDS	1227				hypothetical protein
FNCGEDBI_04979	CDS	192				hypothetical protein
FNCGEDBI_04980	CDS	1548				hypothetical protein
FNCGEDBI_04981	CDS	1233				amino acid permease
FNCGEDBI_04982	CDS	348				hypothetical protein
FNCGEDBI_04983	CDS	1401				oxidoreductase
FNCGEDBI_04984	CDS	699	nrdG			class III (anaerobic) ribonucleoside-triphosphate reductase activating protein NrdG
FNCGEDBI_04985	CDS	147				hypothetical protein
FNCGEDBI_04986	CDS	2028	nrdD	1.17.4.2		anaerobic ribonucleoside triphosphate reductase
FNCGEDBI_04987	CDS	810	tam_5	2.1.1.144		Trans-aconitate 2-methyltransferase
FNCGEDBI_04988	CDS	1962				TonB-dependent receptor
FNCGEDBI_04989	tRNA	90				tRNA-Ser(act)
FNCGEDBI_04990	CDS	477				hypothetical protein
FNCGEDBI_04991	CDS	327				hypothetical protein
FNCGEDBI_04992	CDS	2280				hypothetical protein
FNCGEDBI_04993	CDS	2301	metE	2.1.1.14		5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase
FNCGEDBI_04994	CDS	624	rimJ_2			ribosomal protein alanine acetyltransferase
FNCGEDBI_04995	CDS	297				hypothetical protein
FNCGEDBI_04996	CDS	1296				chemotaxis transducer
FNCGEDBI_04997	CDS	513				ferredoxin
FNCGEDBI_04998	CDS	990				hydroxylase molybdopterin-containing subunit
FNCGEDBI_04999	CDS	2205				hydroxylase large subunit
FNCGEDBI_05000	CDS	381				hypothetical protein
FNCGEDBI_05001	CDS	666				hypothetical protein
FNCGEDBI_05002	CDS	156				hypothetical protein
FNCGEDBI_05003	CDS	603				hypothetical protein
FNCGEDBI_05004	CDS	1140				hypothetical protein
FNCGEDBI_05005	CDS	1896				hypothetical protein
FNCGEDBI_05006	CDS	135				hypothetical protein
FNCGEDBI_05007	CDS	1098				hypothetical protein
FNCGEDBI_05008	CDS	1488				hypothetical protein
FNCGEDBI_05009	CDS	1329				transcriptional regulator
FNCGEDBI_05010	CDS	960	rbsB			ribose ABC transporter substrate-binding protein
FNCGEDBI_05011	CDS	1533	rbsA			ribose transporter RbsA
FNCGEDBI_05012	CDS	999	rbsC			ribose ABC transporter permease
FNCGEDBI_05013	CDS	1014	rbsR			ribose operon repressor RbsR
FNCGEDBI_05014	CDS	927	rbsK			ribokinase
FNCGEDBI_05015	CDS	1266				hypothetical protein
FNCGEDBI_05016	CDS	753				hypothetical protein
FNCGEDBI_05017	CDS	681				hypothetical protein
FNCGEDBI_05018	CDS	1023				hypothetical protein
FNCGEDBI_05019	CDS	570				hypothetical protein
FNCGEDBI_05020	CDS	489				hypothetical protein
FNCGEDBI_05021	CDS	528				hypothetical protein
FNCGEDBI_05022	CDS	576				transporter
FNCGEDBI_05023	CDS	834	bacA	3.6.1.27		undecaprenyl-diphosphatase
FNCGEDBI_05024	CDS	723				hypothetical protein
FNCGEDBI_05025	CDS	936				transcriptional regulator
FNCGEDBI_05026	CDS	609	azoR2			FMN-dependent NADH-azoreductase
FNCGEDBI_05027	CDS	267				hypothetical protein
FNCGEDBI_05028	CDS	1566				ABC-F family ATPase
FNCGEDBI_05029	CDS	336				hypothetical protein
FNCGEDBI_05030	CDS	372	hpcD_2	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
FNCGEDBI_05031	CDS	501				hypothetical protein
FNCGEDBI_05032	CDS	234				hypothetical protein
FNCGEDBI_05033	CDS	348				hypothetical protein
FNCGEDBI_05034	CDS	240				hypothetical protein
FNCGEDBI_05035	CDS	1314	braZ			branched-chain amino acid transport system 3 carrier protein
FNCGEDBI_05036	CDS	1704	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
FNCGEDBI_05037	CDS	2286	pqqF			coenzyme PQQ synthesis protein F
FNCGEDBI_05038	CDS	1200				hypothetical protein
FNCGEDBI_05039	CDS	1164				hypothetical protein
FNCGEDBI_05040	CDS	2607	ercS'			sensor histidine kinase
FNCGEDBI_05041	CDS	864				hypothetical protein
FNCGEDBI_05042	CDS	666				glycerol metabolism activator
FNCGEDBI_05043	CDS	141				hypothetical protein
FNCGEDBI_05044	CDS	651	eraS			sensor kinase EraS
FNCGEDBI_05045	CDS	678	eraR			response regulator EraR
FNCGEDBI_05046	CDS	648	pipB2		COG1357	Secreted effector protein PipB2
FNCGEDBI_05047	CDS	1872	exaA			quinoprotein ethanol dehydrogenase
FNCGEDBI_05048	CDS	438	exaB			cytochrome C550
FNCGEDBI_05049	CDS	3075		2.7.7.7		error-prone DNA polymerase
FNCGEDBI_05050	CDS	1416	imuB			Protein ImuB
FNCGEDBI_05051	CDS	672	sulA			Cell division inhibitor SulA
FNCGEDBI_05052	CDS	597	hemO			heme oxygenase
FNCGEDBI_05053	CDS	321				hypothetical protein
FNCGEDBI_05054	CDS	717				hypothetical protein
FNCGEDBI_05055	CDS	546	vreI			ECF sigma factor VreI
FNCGEDBI_05056	CDS	960	vreR			sigma factor regulator VreR
FNCGEDBI_05057	CDS	642				HxcW pseudopilin
FNCGEDBI_05058	CDS	450				HxcU pseudopilin
FNCGEDBI_05059	CDS	432				hypothetical protein
FNCGEDBI_05060	CDS	375				HxcV pseudopilin
FNCGEDBI_05061	CDS	450				HxcT pseudopilin
FNCGEDBI_05062	CDS	966				HxcX atypical pseudopilin
FNCGEDBI_05063	CDS	1212				hypothetical protein
FNCGEDBI_05064	CDS	594				type II secretion system protein
FNCGEDBI_05065	CDS	2412				type II secretion system protein
FNCGEDBI_05066	CDS	1410				type II secretion system protein HxcR
FNCGEDBI_05067	CDS	1215				type II secretion system protein
FNCGEDBI_05068	CDS	1107				alkaline phosphatase L
FNCGEDBI_05069	CDS	1113				alkaline phosphatase L
FNCGEDBI_05070	CDS	12543				hypothetical protein
FNCGEDBI_05071	CDS	603				hypothetical protein
FNCGEDBI_05072	CDS	1635				hypothetical protein
FNCGEDBI_05073	CDS	1848	exbB2			transporter ExbB
FNCGEDBI_05074	CDS	420	exbD2			transporter ExbD
FNCGEDBI_05075	CDS	747				hypothetical protein
FNCGEDBI_05076	CDS	1707				hypothetical protein
FNCGEDBI_05077	CDS	678				hypothetical protein
FNCGEDBI_05078	CDS	480				hypothetical protein
FNCGEDBI_05079	CDS	945				PpiC-type peptidyl-prolyl cis-trans isomerase
FNCGEDBI_05080	CDS	426				hypothetical protein
FNCGEDBI_05081	CDS	987				transcriptional regulator
FNCGEDBI_05082	CDS	666				AraC family transcriptional regulator
FNCGEDBI_05083	CDS	906				hypothetical protein
FNCGEDBI_05084	CDS	1317				major facilitator superfamily transporter
FNCGEDBI_05085	CDS	1395		3.5.1.4		amidase
FNCGEDBI_05086	CDS	900	migA			alpha-1,6-rhamnosyltransferase MigA
FNCGEDBI_05087	CDS	639	cat			chloramphenicol acetyltransferase
FNCGEDBI_05088	CDS	780	toxR			transcriptional regulator ToxR
FNCGEDBI_05089	CDS	855				transcriptional regulator
FNCGEDBI_05090	CDS	297	lsrG_2	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
FNCGEDBI_05091	CDS	396	gloA2			lactoylglutathione lyase
FNCGEDBI_05092	CDS	507				hypothetical protein
FNCGEDBI_05093	CDS	258				hypothetical protein
FNCGEDBI_05094	CDS	294				hypothetical protein
FNCGEDBI_05095	CDS	423				hypothetical protein
FNCGEDBI_05096	CDS	1110	ftsH_5	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
FNCGEDBI_05097	CDS	2199				hypothetical protein
FNCGEDBI_05098	CDS	693				hypothetical protein
FNCGEDBI_05099	CDS	216				hypothetical protein
FNCGEDBI_05100	CDS	669				hypothetical protein
FNCGEDBI_05101	CDS	645				hypothetical protein
FNCGEDBI_05102	CDS	1137	comEC		COG0658	ComE operon protein 3
FNCGEDBI_05103	CDS	636				translocation protein TolQ
FNCGEDBI_05104	CDS	441	tolR_2			Tol-Pal system protein TolR
FNCGEDBI_05105	CDS	999	lpxK	2.7.1.130		tetraacyldisaccharide 4'-kinase
FNCGEDBI_05106	CDS	186				hypothetical protein
FNCGEDBI_05107	CDS	765	kdsB_2	2.7.7.38		3-deoxy-manno-octulosonate cytidylyltransferase
FNCGEDBI_05108	CDS	465	ptpA			phosphotyrosine protein phosphatase
FNCGEDBI_05109	CDS	1020	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
FNCGEDBI_05110	CDS	3219	rne			ribonuclease E
FNCGEDBI_05111	CDS	957	rluC			ribosomal large subunit pseudouridine synthase C
FNCGEDBI_05112	CDS	693				hydrolase
FNCGEDBI_05113	CDS	981				peptidase
FNCGEDBI_05114	CDS	579	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
FNCGEDBI_05115	CDS	537	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
FNCGEDBI_05116	CDS	183	rpmF			50S ribosomal protein L32
FNCGEDBI_05117	CDS	981	plsX			phosphate acyltransferase
FNCGEDBI_05118	CDS	939	fabD			malonyl CoA-ACP transacylase
FNCGEDBI_05119	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FNCGEDBI_05120	CDS	237	acpP			acyl carrier protein
FNCGEDBI_05121	CDS	1245	fabF1	2.3.1.179		3-oxoacyl-ACP synthase
FNCGEDBI_05122	CDS	816	pabC	4.1.3.38		4-amino-4-deoxychorismate lyase
FNCGEDBI_05123	CDS	1050	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
FNCGEDBI_05124	CDS	633	tmk	2.7.4.9		thymidylate kinase
FNCGEDBI_05125	CDS	987	holB	2.7.7.7		DNA polymerase III subunit delta'
FNCGEDBI_05126	CDS	357	pilZ			type 4 fimbrial biogenesis protein PilZ
FNCGEDBI_05127	CDS	777	mttC_2			secretion protein MttC
FNCGEDBI_05128	CDS	1134	pvdN_1			pyoverdine biosynthesis protein PvdN
FNCGEDBI_05129	CDS	639				transcriptional regulator
FNCGEDBI_05130	CDS	897				hypothetical protein
FNCGEDBI_05131	CDS	633				hypothetical protein
FNCGEDBI_05132	CDS	570				hypothetical protein
FNCGEDBI_05133	CDS	1656				electron transfer flavoprotein-ubiquinone oxidoreductase
FNCGEDBI_05134	CDS	750	etfB			electron transfer flavoprotein subunit beta
FNCGEDBI_05135	CDS	930	etfA			electron transfer flavoprotein subunit alpha
FNCGEDBI_05136	CDS	1197		1.3.1.-		reductase
FNCGEDBI_05137	CDS	948				lipase
FNCGEDBI_05138	CDS	753	cobM			precorrin-4 C(11)-methyltransferase
FNCGEDBI_05139	CDS	429	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
FNCGEDBI_05140	CDS	702				hypothetical protein
FNCGEDBI_05141	CDS	183				hypothetical protein
FNCGEDBI_05142	CDS	1053				cobalamin biosynthesis protein CobW
FNCGEDBI_05143	CDS	3747	cobN	6.6.1.2		cobaltochelatase subunit CobN
FNCGEDBI_05144	CDS	1095		2.5.1.54		phospho-2-dehydro-3-deoxyheptonate aldolase
FNCGEDBI_05145	CDS	1017				magnesium chelatase
FNCGEDBI_05146	CDS	645				hypothetical protein
FNCGEDBI_05147	CDS	1140				acyl-CoA thiolase
FNCGEDBI_05148	CDS	1611				aminopeptidase
FNCGEDBI_05149	CDS	1530				transporter
FNCGEDBI_05150	CDS	249				hypothetical protein
FNCGEDBI_05151	CDS	582				hypothetical protein
FNCGEDBI_05152	CDS	273				hypothetical protein
FNCGEDBI_05153	CDS	132				hypothetical protein
FNCGEDBI_05154	CDS	960	cif			CFTR inhibitory factor
FNCGEDBI_05155	CDS	1179				major facilitator superfamily transporter
FNCGEDBI_05156	CDS	1110	morB			morphinone reductase
FNCGEDBI_05157	CDS	591	cifR_2			CifR protein
FNCGEDBI_05158	CDS	927				transcriptional regulator
FNCGEDBI_05159	CDS	615				leucine export protein LeuE
FNCGEDBI_05160	CDS	1509				hypothetical protein
FNCGEDBI_05161	CDS	1332				hypothetical protein
FNCGEDBI_05162	CDS	768	hisP			histidine ABC transporter ATP-binding protein HisP
FNCGEDBI_05163	CDS	714	hisM			histidine ABC transporter permease HisM
FNCGEDBI_05164	CDS	690	hisQ			histidine ABC transporter permease HisQ
FNCGEDBI_05165	CDS	786	hisJ			histidine ABC transporter substrate-binding protein HisJ
FNCGEDBI_05166	CDS	1170				hydrolase
FNCGEDBI_05167	CDS	990				transcriptional regulator
FNCGEDBI_05168	CDS	1638				chemotaxis transducer
FNCGEDBI_05169	CDS	258				hypothetical protein
FNCGEDBI_05170	CDS	774				short-chain dehydrogenase
FNCGEDBI_05171	CDS	837				transcriptional regulator
FNCGEDBI_05172	CDS	594	ambA_2			protein AmbA
FNCGEDBI_05173	CDS	867		3.-.-.-		putative metallo-hydrolase
FNCGEDBI_05174	CDS	1032				ABC transporter permease
FNCGEDBI_05175	CDS	972	phuT_3			heme-transporter PhuT
FNCGEDBI_05176	CDS	774				ABC transporter ATP-binding protein
FNCGEDBI_05177	CDS	2157				TonB-dependent receptor
FNCGEDBI_05178	CDS	570				manganese efflux pump MntP
FNCGEDBI_05179	CDS	729		1.3.1.54		cobalt-precorrin-6x reductase
FNCGEDBI_05180	CDS	1101	cbiD			cobalt-precorrin-5B C(1)-methyltransferase
FNCGEDBI_05181	CDS	1248	cobL			precorrin-6y-dependent methyltransferase CobL
FNCGEDBI_05182	CDS	1371				oxidoreductase
FNCGEDBI_05183	CDS	627	cobH	5.4.99.61		precorrin-8X methylmutase
FNCGEDBI_05184	CDS	753	cobI	2.1.1.130		precorrin-2 C(20)-methyltransferase
FNCGEDBI_05185	CDS	1680	cobJ			precorrin-3 methylase CobJ
FNCGEDBI_05186	CDS	849				hypothetical protein
FNCGEDBI_05187	CDS	345				hypothetical protein
FNCGEDBI_05188	CDS	810	lptF_3			outer membrane porin F
FNCGEDBI_05189	CDS	639				transcriptional regulator
FNCGEDBI_05190	CDS	369				hypothetical protein
FNCGEDBI_05191	CDS	1440				transcriptional regulator
FNCGEDBI_05192	CDS	636				RNA polymerase sigma factor
FNCGEDBI_05193	CDS	765				hypothetical protein
FNCGEDBI_05194	CDS	423				hypothetical protein
FNCGEDBI_05195	CDS	1827	atuH			long-chain-acyl-CoA synthetase
FNCGEDBI_05196	CDS	825	atuG			short-chain dehydrogenase
FNCGEDBI_05197	CDS	1986	atuF			geranyl-CoA carboxylase subunit alpha
FNCGEDBI_05198	CDS	795	atuE			isohexenylglutaconyl-CoA hydratase
FNCGEDBI_05199	CDS	1221	atuD			citronellyl-CoA dehydrogenase
FNCGEDBI_05200	CDS	1617	atuC			geranyl-CoA carboxylase subunit beta
FNCGEDBI_05201	CDS	879	atuB			citronellol catabolism dehydrogenase
FNCGEDBI_05202	CDS	1803				hypothetical protein
FNCGEDBI_05203	CDS	624	atuR			atu genes repressor
FNCGEDBI_05204	CDS	765				hypothetical protein
FNCGEDBI_05205	CDS	168				hypothetical protein
FNCGEDBI_05206	CDS	1302				two-component sensor
FNCGEDBI_05207	CDS	912				two-component response regulator
FNCGEDBI_05208	CDS	471				hypothetical protein
FNCGEDBI_05209	CDS	891				transcriptional regulator
FNCGEDBI_05210	CDS	642				hypothetical protein
FNCGEDBI_05211	CDS	894				transcriptional regulator
FNCGEDBI_05212	CDS	699	pyrF	4.1.1.23		orotidine 5'-phosphate decarboxylase
FNCGEDBI_05213	CDS	918				hypothetical protein
FNCGEDBI_05214	CDS	954				hypothetical protein
FNCGEDBI_05215	CDS	2007				protein-glutamine gamma-glutamyltransferase
FNCGEDBI_05216	CDS	771				hypothetical protein
FNCGEDBI_05217	CDS	798				hypothetical protein
FNCGEDBI_05218	CDS	1578				hypothetical protein
FNCGEDBI_05219	CDS	489				hypothetical protein
FNCGEDBI_05220	CDS	360				hypothetical protein
FNCGEDBI_05221	CDS	1473				chemotaxis transducer
FNCGEDBI_05222	CDS	804	mttC_3			secretion protein MttC
FNCGEDBI_05223	CDS	129				hypothetical protein
FNCGEDBI_05224	CDS	879	aguB_3			N-carbamoylputrescine amidohydrolase
FNCGEDBI_05225	CDS	1107	aguA	3.5.3.12		agmatine deiminase
FNCGEDBI_05226	CDS	1383	oprE			anaerobically-induced outer membrane porin OprE
FNCGEDBI_05227	CDS	972				hypothetical protein
FNCGEDBI_05228	CDS	963	gpuR			transcriptional activator GpuR
FNCGEDBI_05229	CDS	957	gpuA			guanidinopropionase
FNCGEDBI_05230	CDS	1386	gpuP			3-guanidinopropionate transporter
FNCGEDBI_05231	CDS	1179	desA			delta-9 fatty acid desaturase DesA
FNCGEDBI_05232	CDS	2283				hypothetical protein
FNCGEDBI_05233	CDS	183				hypothetical protein
FNCGEDBI_05234	CDS	999	sbp			sulfate-binding protein
FNCGEDBI_05235	CDS	819	cysT			sulfate transporter CysT
FNCGEDBI_05236	CDS	870	cysW			sulfate transporter CysW
FNCGEDBI_05237	CDS	990	cysA			sulfate.thiosulfate ABC transporter ATP-binding protein CysA
FNCGEDBI_05238	CDS	699				transcriptional regulator
FNCGEDBI_05239	CDS	753				hypothetical protein
FNCGEDBI_05240	CDS	759	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
FNCGEDBI_05241	CDS	516				hypothetical protein
FNCGEDBI_05242	CDS	687				transcriptional regulator
FNCGEDBI_05243	CDS	771				hypothetical protein
FNCGEDBI_05244	CDS	1215				major facilitator superfamily transporter
FNCGEDBI_05245	CDS	933				transcriptional regulator
FNCGEDBI_05246	CDS	285				hypothetical protein
FNCGEDBI_05247	CDS	408				hypothetical protein
FNCGEDBI_05248	CDS	438				hypothetical protein
FNCGEDBI_05249	CDS	1422				transcriptional regulator
FNCGEDBI_05250	CDS	1200				hypothetical protein
FNCGEDBI_05251	CDS	1281				5-aminovalerate aminotransferase DavT
FNCGEDBI_05252	CDS	1452	gabD_2	1.2.1.16		glutarate-semialdehyde dehydrogenase DavD
FNCGEDBI_05253	tRNA	77				tRNA-Arg(ccg)
FNCGEDBI_05254	CDS	666	aguR			transcriptional regulator AguR
FNCGEDBI_05255	CDS	1062				polyamine binding protein
FNCGEDBI_05256	CDS	1377	spuI			glutamine synthetase
FNCGEDBI_05257	CDS	753	spuA			glutamine amidotransferase
FNCGEDBI_05258	CDS	1359	spuB_2			glutamine synthetase
FNCGEDBI_05259	CDS	1371	spuC_2			aminotransferase
FNCGEDBI_05260	CDS	1104	spuD			putrescine ABC transporter substrate-binding protein SpuD
FNCGEDBI_05261	CDS	1098	spuE			spermidine ABC transporter substrate-binding protein SpuE
FNCGEDBI_05262	CDS	1155	spuF			polyamine transporter PotG
FNCGEDBI_05263	CDS	912	spuG			polyamine transporter PotH
FNCGEDBI_05264	CDS	870	spuH			polyamine transporter PotI
FNCGEDBI_05265	CDS	2388	quiP_2			acyl-homoserine lactone acylase QuiP
FNCGEDBI_05266	CDS	1053				transcriptional regulator
FNCGEDBI_05267	CDS	504				transcriptional regulator
FNCGEDBI_05268	CDS	612				hypothetical protein
FNCGEDBI_05269	CDS	942	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FNCGEDBI_05270	CDS	753				hypothetical protein
FNCGEDBI_05271	CDS	630				hypothetical protein
FNCGEDBI_05272	CDS	555				hypothetical protein
FNCGEDBI_05273	CDS	90				hypothetical protein
FNCGEDBI_05274	CDS	495				hypothetical protein
FNCGEDBI_05275	CDS	693				L-cysteine ABC transporter protein YecS
FNCGEDBI_05276	CDS	771				L-cysteine ABC transporter protein FliY
FNCGEDBI_05277	CDS	438				hypothetical protein
FNCGEDBI_05278	CDS	1230	serA			D-3-phosphoglycerate dehydrogenase
FNCGEDBI_05279	CDS	1395	glcD_2			glycolate oxidase subunit GlcD
FNCGEDBI_05280	CDS	666	ycgM		COG0179	putative protein YcgM
FNCGEDBI_05281	CDS	933	yjiK_1		COG3204	putative protein YjiK
FNCGEDBI_05282	CDS	351	ygiW		COG3111	Protein YgiW
FNCGEDBI_05283	CDS	1035				acetylpolyamine aminohydrolase
FNCGEDBI_05284	CDS	1395				transporter
FNCGEDBI_05285	CDS	1044				ABC transporter
FNCGEDBI_05286	CDS	789				ABC transporter permease
FNCGEDBI_05287	CDS	930				ABC transporter permease
FNCGEDBI_05288	CDS	1050				ABC transporter ATP-binding protein
FNCGEDBI_05289	CDS	930	yjiK_2		COG3204	putative protein YjiK
FNCGEDBI_05290	CDS	1977				hypothetical protein
FNCGEDBI_05291	CDS	333				hypothetical protein
FNCGEDBI_05292	CDS	672	rpiA	5.3.1.6		ribose-5-phosphate isomerase A
FNCGEDBI_05293	CDS	1515	ilvA1	4.3.1.19		threonine dehydratase
FNCGEDBI_05294	CDS	468				hypothetical protein
FNCGEDBI_05295	CDS	1272				hypothetical protein
FNCGEDBI_05296	CDS	468				hypothetical protein
FNCGEDBI_05297	CDS	1230				major facilitator superfamily transporter
FNCGEDBI_05298	CDS	654		3.1.3.-	COG0560	putative phosphatase
FNCGEDBI_05299	CDS	480	ygdP	3.6.1.-		RNA pyrophosphohydrolase
FNCGEDBI_05300	CDS	2280	ptsP			phosphoenolpyruvate-protein phosphotransferase PtsP
FNCGEDBI_05301	CDS	1038				hypothetical protein
FNCGEDBI_05302	CDS	756				hypothetical protein
FNCGEDBI_05303	CDS	804				hypothetical protein
FNCGEDBI_05304	CDS	801	lgt	2.4.99.-		prolipoprotein diacylglyceryl transferase
FNCGEDBI_05305	CDS	795	thyA	2.1.1.45		thymidylate synthase
FNCGEDBI_05306	CDS	798				hypothetical protein
FNCGEDBI_05307	CDS	1380				hypothetical protein
FNCGEDBI_05308	CDS	1386				putative membrane protein
FNCGEDBI_05309	CDS	363				hypothetical protein
FNCGEDBI_05310	CDS	1152	glpQ			glycerophosphoryl diester phosphodiesterase
FNCGEDBI_05311	CDS	1095				hypothetical protein
FNCGEDBI_05312	CDS	1041				hypothetical protein
FNCGEDBI_05313	CDS	507	folA			dihydrofolate reductase
FNCGEDBI_05314	CDS	474				hypothetical protein
FNCGEDBI_05315	CDS	1386				transporter
FNCGEDBI_05316	CDS	1839	ilvD	4.2.1.9		dihydroxy-acid dehydratase
FNCGEDBI_05317	CDS	1197	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
FNCGEDBI_05318	CDS	540	pfpI_2			protease PfpI
FNCGEDBI_05319	CDS	879				hypothetical protein
FNCGEDBI_05320	CDS	813	mutM	3.2.2.23		formamidopyrimidine-DNA glycosylase
FNCGEDBI_05321	CDS	579				hypothetical protein
FNCGEDBI_05322	CDS	345				hypothetical protein
FNCGEDBI_05323	CDS	987				hypothetical protein
FNCGEDBI_05324	CDS	1734				gamma-glutamyltranspeptidase
FNCGEDBI_05325	CDS	252	fdx1			4Fe-4S ferredoxin
FNCGEDBI_05326	CDS	480	coaD	2.7.7.3		phosphopantetheine adenylyltransferase
FNCGEDBI_05327	CDS	1596				oxidoreductase
FNCGEDBI_05328	CDS	549				hypothetical protein
FNCGEDBI_05329	CDS	1431				coniferyl aldehyde dehydrogenase
FNCGEDBI_05330	CDS	648				transcriptional regulator
FNCGEDBI_05331	CDS	411				acetyltransferase
FNCGEDBI_05332	CDS	999				hypothetical protein
FNCGEDBI_05333	CDS	567				hypothetical protein
FNCGEDBI_05334	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
FNCGEDBI_05335	CDS	1488				hypothetical protein
FNCGEDBI_05336	CDS	1371				zinc protease
FNCGEDBI_05337	CDS	1371	ftsY			signal recognition particle receptor FtsY
FNCGEDBI_05338	CDS	672	ftsE			cell division protein FtsE
FNCGEDBI_05339	CDS	1008	ftsX			cell division protein FtsX
FNCGEDBI_05340	CDS	855	rpoH			RNA polymerase sigma factor RpoH
FNCGEDBI_05341	CDS	606				hypothetical protein
FNCGEDBI_05342	CDS	732				monofunctional biosynthetic peptidoglycan transglycosylase
FNCGEDBI_05343	CDS	378				hypothetical protein
FNCGEDBI_05344	CDS	201				sulfur carrier protein ThiS
FNCGEDBI_05345	CDS	798	thiG			thiazole synthase
FNCGEDBI_05346	CDS	735	micA	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
FNCGEDBI_05347	CDS	1347				putative protein
FNCGEDBI_05348	CDS	258				hypothetical protein
FNCGEDBI_05349	CDS	324				hypothetical protein
FNCGEDBI_05350	CDS	1155				coproporphyrinogen III oxidase
FNCGEDBI_05351	CDS	2856	cyaA	4.6.1.1		adenylate cyclase
FNCGEDBI_05352	CDS	234				hypothetical protein
FNCGEDBI_05353	CDS	768				hypothetical protein
FNCGEDBI_05354	CDS	276				hypothetical protein
FNCGEDBI_05355	CDS	1032	corA			magnesium/cobalt transporter
FNCGEDBI_05356	CDS	717				hypothetical protein
