locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCDEOBMB_05564	CDS	690				two-component response regulator
GCDEOBMB_05565	CDS	1416				two-component sensor
GCDEOBMB_05566	CDS	408	ybaN		COG2832	Inner membrane protein YbaN
GCDEOBMB_05567	CDS	588				hypothetical protein
GCDEOBMB_05568	CDS	1284				hypothetical protein
GCDEOBMB_05569	CDS	522				flagellar basal body protein FliL
GCDEOBMB_05570	CDS	972	fliM			flagellar motor switch protein FliM
GCDEOBMB_05571	CDS	474	fliN			flagellar motor switch protein FliN
GCDEOBMB_05572	CDS	453	fliO			flagellar protein FliO
GCDEOBMB_05573	CDS	768	fliP			flagellar biosynthesis protein FliP
GCDEOBMB_05574	CDS	270	fliQ			flagellar biosynthesis protein FliQ
GCDEOBMB_05575	CDS	777	fliR			flagellar biosynthesis protein FliR
GCDEOBMB_05576	CDS	1137	flhB			flagellar biosynthesis protein FlhB
GCDEOBMB_05577	CDS	1269				hypothetical protein
GCDEOBMB_05578	CDS	1341				hypothetical protein
GCDEOBMB_05579	CDS	2124	flhA			flagellar biosynthesis protein FlhA
GCDEOBMB_05580	CDS	1287	flhF			flagellar biosynthesis regulator FlhF
GCDEOBMB_05581	CDS	834	fleN			flagellar synthesis regulator FleN
GCDEOBMB_05582	CDS	720	fliA			flagellar biosynthesis sigma factor FliA
GCDEOBMB_05583	CDS	375	cheY			chemotaxis protein CheY
GCDEOBMB_05584	CDS	789	cheZ			protein phosphatase CheZ
GCDEOBMB_05585	CDS	2262				two-component sensor
GCDEOBMB_05586	CDS	1107		3.1.1.61		chemotaxis-specific methylesterase
GCDEOBMB_05587	CDS	741	motC			flagellar motor protein
GCDEOBMB_05588	CDS	891	motD			flagellar motor protein MotD
GCDEOBMB_05589	CDS	789				plasmid partitioning protein
GCDEOBMB_05590	CDS	525				hypothetical protein
GCDEOBMB_05591	CDS	1149				hypothetical protein
GCDEOBMB_05592	CDS	2463	foxA			ferrioxamine receptor FoxA
GCDEOBMB_05593	CDS	999	foxR			anti-sigma factor FoxR
GCDEOBMB_05594	CDS	519	foxI			ECF sigma factor FoxI
GCDEOBMB_05595	CDS	915				transcriptional regulator
GCDEOBMB_05596	CDS	1062	gtdA			gentisate 1,2-dioxygenase
GCDEOBMB_05597	CDS	699	nagK	3.7.1.20		Fumarylpyruvate hydrolase
GCDEOBMB_05598	CDS	1347				major facilitator superfamily transporter
GCDEOBMB_05599	CDS	645				glutathione S-transferase
GCDEOBMB_05600	CDS	912				hypothetical protein
GCDEOBMB_05601	CDS	1335				cytochrome P450
GCDEOBMB_05602	CDS	771	dsbG			thiol:disulfide interchange protein DsbG
GCDEOBMB_05603	CDS	837				thiol:disulfide interchange protein
GCDEOBMB_05604	CDS	1770				thiol:disulfide interchange protein DsbD
GCDEOBMB_05605	CDS	681				two-component response regulator
GCDEOBMB_05606	CDS	1323				two-component sensor
GCDEOBMB_05607	CDS	876				cytochrome C
GCDEOBMB_05608	CDS	654				cytochrome C
GCDEOBMB_05609	CDS	1002				hypothetical protein
GCDEOBMB_05610	CDS	615	cifR_2			CifR protein
GCDEOBMB_05611	CDS	120				hypothetical protein
GCDEOBMB_05612	CDS	195				hypothetical protein
GCDEOBMB_05613	CDS	273				hypothetical protein
GCDEOBMB_05614	CDS	765				transcriptional regulator
GCDEOBMB_05615	CDS	816				transcriptional regulator
GCDEOBMB_05616	CDS	375				hypothetical protein
GCDEOBMB_05617	CDS	1152				hypothetical protein
GCDEOBMB_05618	CDS	1227				secretion protein
GCDEOBMB_05619	CDS	2160				toxin transporter
GCDEOBMB_05620	CDS	582				hypothetical protein
GCDEOBMB_05621	CDS	249				hypothetical protein
GCDEOBMB_05622	CDS	1530				transporter
GCDEOBMB_05623	CDS	1611				aminopeptidase
GCDEOBMB_05624	CDS	1140				acyl-CoA thiolase
GCDEOBMB_05625	CDS	648				hypothetical protein
GCDEOBMB_05626	CDS	1014				magnesium chelatase
GCDEOBMB_05627	CDS	132				hypothetical protein
GCDEOBMB_05628	CDS	1095		2.5.1.54		phospho-2-dehydro-3-deoxyheptonate aldolase
GCDEOBMB_05629	CDS	3747	cobN	6.6.1.2		cobaltochelatase subunit CobN
GCDEOBMB_05630	CDS	1053				cobalamin biosynthesis protein CobW
GCDEOBMB_05631	CDS	183				hypothetical protein
GCDEOBMB_05632	CDS	702				hypothetical protein
GCDEOBMB_05633	CDS	429	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
GCDEOBMB_05634	CDS	753	cobM			precorrin-4 C(11)-methyltransferase
GCDEOBMB_05635	CDS	948				lipase
GCDEOBMB_05636	CDS	1197		1.3.1.-		reductase
GCDEOBMB_05637	CDS	930	etfA			electron transfer flavoprotein subunit alpha
GCDEOBMB_05638	CDS	750	etfB			electron transfer flavoprotein subunit beta
GCDEOBMB_05639	CDS	1656				electron transfer flavoprotein-ubiquinone oxidoreductase
GCDEOBMB_05640	CDS	570				hypothetical protein
GCDEOBMB_05641	CDS	633				hypothetical protein
GCDEOBMB_05642	CDS	897				hypothetical protein
GCDEOBMB_05643	CDS	639				transcriptional regulator
GCDEOBMB_05644	CDS	1134	pvdN_2			pyoverdine biosynthesis protein PvdN
GCDEOBMB_05645	CDS	777	mttC_3			secretion protein MttC
GCDEOBMB_05646	CDS	357	pilZ			type 4 fimbrial biogenesis protein PilZ
GCDEOBMB_05647	CDS	987	holB	2.7.7.7		DNA polymerase III subunit delta'
GCDEOBMB_05648	CDS	633	tmk	2.7.4.9		thymidylate kinase
GCDEOBMB_05649	CDS	1050	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
GCDEOBMB_05650	CDS	816	pabC	4.1.3.38		4-amino-4-deoxychorismate lyase
GCDEOBMB_05651	CDS	1245	fabF1	2.3.1.179		3-oxoacyl-ACP synthase
GCDEOBMB_05652	CDS	237	acpP			acyl carrier protein
GCDEOBMB_05653	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GCDEOBMB_05654	CDS	939	fabD			malonyl CoA-ACP transacylase
GCDEOBMB_05655	CDS	981	plsX			phosphate acyltransferase
GCDEOBMB_05656	CDS	183	rpmF			50S ribosomal protein L32
GCDEOBMB_05657	CDS	537	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
GCDEOBMB_05658	CDS	579	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
GCDEOBMB_05659	CDS	981				peptidase
GCDEOBMB_05660	CDS	693				hydrolase
GCDEOBMB_05661	CDS	957	rluC			ribosomal large subunit pseudouridine synthase C
GCDEOBMB_05662	CDS	747				hypothetical protein
GCDEOBMB_05663	CDS	756	ccmC			heme exporter protein CcmC
GCDEOBMB_05664	CDS	177				heme exporter protein CcmD
GCDEOBMB_05665	CDS	489	ccmE			cytochrome c-type biogenesis protein CcmE
GCDEOBMB_05666	CDS	1974	ccmF			cytochrome c-type biogenesis protein CcmF
GCDEOBMB_05667	CDS	543	ccmG			cytochrome c-type biogenesis protein CcmG
GCDEOBMB_05668	CDS	468	ccmH			cytochrome c-type biogenesis protein CcmH
GCDEOBMB_05669	CDS	1224	cycH			cytochrome c-type biogenesis protein CycH
GCDEOBMB_05670	CDS	417				hypothetical protein
GCDEOBMB_05671	CDS	807				transcriptional regulator
GCDEOBMB_05672	CDS	1368				amino acid permease
GCDEOBMB_05673	CDS	1101		3.4.11.25		Beta-peptidyl aminopeptidase BapA
GCDEOBMB_05674	CDS	1416				carbohydrate kinase
GCDEOBMB_05675	CDS	1239				hypothetical protein
GCDEOBMB_05676	CDS	1410	lhgD_2	1.1.5.-		L-2-hydroxyglutarate dehydrogenase
GCDEOBMB_05677	CDS	777				transcriptional regulator
GCDEOBMB_05678	CDS	1236				transporter
GCDEOBMB_05679	CDS	357				hypothetical protein
GCDEOBMB_05680	CDS	999	cysP			sulfate ABC transporter substrate-binding protein
GCDEOBMB_05681	CDS	1656				hypothetical protein
GCDEOBMB_05682	CDS	627				hypothetical protein
GCDEOBMB_05683	CDS	852				potassium channel
GCDEOBMB_05684	CDS	915				transporter
GCDEOBMB_05685	CDS	1434	pykF	2.7.1.40		pyruvate kinase
GCDEOBMB_05686	CDS	1266	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
GCDEOBMB_05687	CDS	891				2-hydroxy-3-oxopropionate reductase
GCDEOBMB_05688	CDS	783	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
GCDEOBMB_05689	CDS	1776	gcl	4.1.1.47		glyoxylate carboligase
GCDEOBMB_05690	CDS	432				hypothetical protein
GCDEOBMB_05691	CDS	651				transcriptional regulator
GCDEOBMB_05692	CDS	996	moaA2			cyclic pyranopterin monophosphate synthase
GCDEOBMB_05693	CDS	330				hypothetical protein
GCDEOBMB_05694	CDS	1368				transporter
GCDEOBMB_05695	CDS	261				hypothetical protein
GCDEOBMB_05696	CDS	1140				hypothetical protein
GCDEOBMB_05697	CDS	1710				hypothetical protein
GCDEOBMB_05698	CDS	2529				hypothetical protein
GCDEOBMB_05699	CDS	654	glyA2	2.1.2.1		serine hydroxymethyltransferase
GCDEOBMB_05700	CDS	1377	sdaA			L-serine dehydratase
GCDEOBMB_05701	CDS	621	gcvT2_1			glycine cleavage system protein T2
GCDEOBMB_05702	CDS	522	gcvT2_2			glycine cleavage system protein T2
GCDEOBMB_05703	CDS	705				hypothetical protein
GCDEOBMB_05704	CDS	972				hypothetical protein
GCDEOBMB_05705	CDS	2001				hypothetical protein
GCDEOBMB_05706	CDS	1032				hypothetical protein
GCDEOBMB_05707	CDS	1041				hypothetical protein
GCDEOBMB_05708	CDS	435				hypothetical protein
GCDEOBMB_05709	CDS	1983				cation-transporting P-type ATPase
GCDEOBMB_05710	CDS	546				hypothetical protein
GCDEOBMB_05711	CDS	270				putative protein
GCDEOBMB_05712	CDS	915	bexR			bistable expression regulator BexR
GCDEOBMB_05713	CDS	2175	aaeB_6			p-hydroxybenzoic acid efflux pump subunit AaeB
GCDEOBMB_05714	CDS	210	aaeX_2			Protein AaeX
GCDEOBMB_05715	CDS	1005				multidrug resistance protein
GCDEOBMB_05716	CDS	246				hypothetical protein
GCDEOBMB_05717	CDS	915		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
GCDEOBMB_05718	CDS	468				hypothetical protein
GCDEOBMB_05719	CDS	564	pvdS			extracytoplasmic-function sigma-70 factor
GCDEOBMB_05720	CDS	765	pvdG_2			pyoverdine biosynthesis protein PvdG
GCDEOBMB_05721	CDS	13029	pvdL_2			peptide synthase
GCDEOBMB_05722	CDS	513				hypothetical protein
GCDEOBMB_05723	CDS	315				hypothetical protein
GCDEOBMB_05724	CDS	921				hypothetical protein
GCDEOBMB_05725	CDS	1419				porin
GCDEOBMB_05726	CDS	681				hydrolase
GCDEOBMB_05727	CDS	861				quercetin 2,3-dioxygenase
GCDEOBMB_05728	CDS	939				transcriptional regulator
GCDEOBMB_05729	CDS	1638	treA	3.2.1.28		trehalase
GCDEOBMB_05730	CDS	426				hypothetical protein
GCDEOBMB_05731	CDS	1320				L-sorbosone dehydrogenase
GCDEOBMB_05732	CDS	1410	pvdH_1	2.6.1.76		diaminobutyrate--2-oxoglutarate aminotransferase
GCDEOBMB_05733	CDS	219	mbtH		COG3251	Protein MbtH
GCDEOBMB_05734	CDS	765				thioesterase
GCDEOBMB_05735	CDS	918				hypothetical protein
GCDEOBMB_05736	CDS	903				ABC transporter permease
GCDEOBMB_05737	CDS	756				ABC transporter ATP-binding protein
GCDEOBMB_05738	CDS	954				adhesion protein
GCDEOBMB_05739	CDS	561				hypothetical protein
GCDEOBMB_05740	CDS	330				hypothetical protein
GCDEOBMB_05741	CDS	540				hypothetical protein
GCDEOBMB_05742	CDS	1212				hypothetical protein
GCDEOBMB_05743	CDS	501				hypothetical protein
GCDEOBMB_05744	CDS	123				hypothetical protein
GCDEOBMB_05745	CDS	516				hypothetical protein
GCDEOBMB_05746	CDS	1506	purF	2.4.2.14		amidophosphoribosyltransferase
GCDEOBMB_05747	CDS	1212	metZ			O-succinylhomoserine sulfhydrylase
GCDEOBMB_05748	CDS	768				oxidoreductase
GCDEOBMB_05749	CDS	1974	xcpQ			type II secretion system protein D
GCDEOBMB_05750	CDS	657	xcpP			type II secretion system protein N
GCDEOBMB_05751	CDS	1509	xcpR			type II secretion system protein E
GCDEOBMB_05752	CDS	1218	xcpS_2			type II secretion system protein F
GCDEOBMB_05753	CDS	429	xcpT			type II secretion system protein G
GCDEOBMB_05754	CDS	519	xcpU			type II secretion system protein H
GCDEOBMB_05755	CDS	390	xcpV			type II secretion system protein I
GCDEOBMB_05756	CDS	714	xcpW			type II secretion system protein J
GCDEOBMB_05757	CDS	984	xcpX			type II secretion system protein K
GCDEOBMB_05758	CDS	1149	xcpY			type II secretion system protein L
GCDEOBMB_05759	CDS	525	xcpZ			type II secretion system protein M
GCDEOBMB_05760	tRNA	76				tRNA-Val(tac)
GCDEOBMB_05761	tRNA	77				tRNA-Asp(gtc)
GCDEOBMB_05762	tRNA	77				tRNA-Asp(gtc)
GCDEOBMB_05763	CDS	1038				transcriptional regulator
GCDEOBMB_05764	CDS	1119				hypothetical protein
GCDEOBMB_05765	CDS	2040	fadH1			2,4-dienoyl-CoA reductase
GCDEOBMB_05766	CDS	1404				hypothetical protein
GCDEOBMB_05767	CDS	900				1-aminocyclopropane-1-carboxylate deaminase
GCDEOBMB_05768	CDS	966				hypothetical protein
GCDEOBMB_05769	CDS	888		2.7.1.23		NAD kinase
GCDEOBMB_05770	CDS	504				hypothetical protein
GCDEOBMB_05771	CDS	2121	fusA1			elongation factor G
GCDEOBMB_05772	CDS	471	rpsG			30S ribosomal protein S7
GCDEOBMB_05773	CDS	372	rpsL			30S ribosomal protein S12
GCDEOBMB_05774	CDS	4200	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
GCDEOBMB_05775	CDS	4074	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
GCDEOBMB_05776	CDS	369	rplL			50S ribosomal protein L7/L12
GCDEOBMB_05777	CDS	501	rplJ			50S ribosomal protein L10
GCDEOBMB_05778	CDS	696	rplA			50S ribosomal protein L1
GCDEOBMB_05779	CDS	432	rplK			50S ribosomal protein L11
GCDEOBMB_05780	CDS	480	nusG			transcription antitermination protein NusG
GCDEOBMB_05781	CDS	378				hypothetical protein
GCDEOBMB_05782	tRNA	76				tRNA-Trp(cca)
GCDEOBMB_05783	CDS	261	tufB_1	3.6.5.3		elongation factor Tu
GCDEOBMB_05784	rRNA	2888				23S ribosomal RNA
GCDEOBMB_05785	tRNA	76				tRNA-Ala(tgc)
GCDEOBMB_05786	tRNA	77				tRNA-Ile(gat)
GCDEOBMB_05787	rRNA	1531				16S ribosomal RNA
GCDEOBMB_05788	CDS	1098				hypothetical protein
GCDEOBMB_05789	CDS	954				hypothetical protein
GCDEOBMB_05790	CDS	477				hypothetical protein
GCDEOBMB_05791	CDS	294				hypothetical protein
GCDEOBMB_05792	CDS	258				hypothetical protein
GCDEOBMB_05793	CDS	507				hypothetical protein
GCDEOBMB_05794	CDS	396	gloA2			lactoylglutathione lyase
GCDEOBMB_05795	CDS	297	lsrG_2	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
GCDEOBMB_05796	CDS	855				transcriptional regulator
GCDEOBMB_05797	CDS	780	toxR			transcriptional regulator ToxR
GCDEOBMB_05798	CDS	639	cat			chloramphenicol acetyltransferase
GCDEOBMB_05799	CDS	903	migA			alpha-1,6-rhamnosyltransferase MigA
GCDEOBMB_05800	CDS	621	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
GCDEOBMB_05801	CDS	1395		3.5.1.4		amidase
GCDEOBMB_05802	CDS	1317				major facilitator superfamily transporter
GCDEOBMB_05803	CDS	906				hypothetical protein
GCDEOBMB_05804	CDS	666				AraC family transcriptional regulator
GCDEOBMB_05805	CDS	987				transcriptional regulator
GCDEOBMB_05806	CDS	426				hypothetical protein
GCDEOBMB_05807	CDS	945				PpiC-type peptidyl-prolyl cis-trans isomerase
GCDEOBMB_05808	CDS	480				hypothetical protein
GCDEOBMB_05809	CDS	678				hypothetical protein
GCDEOBMB_05810	CDS	1707				hypothetical protein
GCDEOBMB_05811	CDS	747				hypothetical protein
GCDEOBMB_05812	CDS	420	exbD2			transporter ExbD
GCDEOBMB_05813	CDS	1848	exbB2			transporter ExbB
GCDEOBMB_05814	CDS	1635				hypothetical protein
GCDEOBMB_05815	CDS	603				hypothetical protein
GCDEOBMB_05816	CDS	12534				hypothetical protein
GCDEOBMB_05817	CDS	1179				alkaline phosphatase L
GCDEOBMB_05818	CDS	1215				type II secretion system protein
GCDEOBMB_05819	CDS	1410				type II secretion system protein HxcR
GCDEOBMB_05820	CDS	2412				type II secretion system protein
GCDEOBMB_05821	CDS	594				type II secretion system protein
GCDEOBMB_05822	CDS	1212				hypothetical protein
GCDEOBMB_05823	CDS	966				HxcX atypical pseudopilin
GCDEOBMB_05824	CDS	450				HxcT pseudopilin
GCDEOBMB_05825	CDS	375				HxcV pseudopilin
GCDEOBMB_05826	CDS	432				hypothetical protein
GCDEOBMB_05827	CDS	450				HxcU pseudopilin
GCDEOBMB_05828	CDS	642				HxcW pseudopilin
GCDEOBMB_05829	CDS	960	vreR			sigma factor regulator VreR
GCDEOBMB_05830	CDS	546	vreI			ECF sigma factor VreI
GCDEOBMB_05831	CDS	717				hypothetical protein
GCDEOBMB_05832	CDS	321				hypothetical protein
GCDEOBMB_05833	CDS	597	hemO			heme oxygenase
GCDEOBMB_05834	CDS	552	sulA			Cell division inhibitor SulA
GCDEOBMB_05835	CDS	1416	imuB			Protein ImuB
GCDEOBMB_05836	CDS	3075		2.7.7.7		error-prone DNA polymerase
GCDEOBMB_05837	rRNA	83				5S ribosomal RNA (partial)
GCDEOBMB_05838	CDS	1437	cbrB			two-component response regulator CbrB
GCDEOBMB_05839	CDS	2952	cbrA			two-component sensor CbrA
GCDEOBMB_05840	CDS	177				hypothetical protein
GCDEOBMB_05841	CDS	882				glutamyl-Q tRNA(Asp) synthetase
GCDEOBMB_05842	CDS	447	dksA_3			suppressor protein DksA
GCDEOBMB_05843	CDS	1173	aruH_2			arginine:pyruvate transaminase AruH
GCDEOBMB_05844	CDS	708				sugar fermentation stimulation protein A
GCDEOBMB_05845	CDS	1092	trmA	2.1.1.35		tRNA (uracil-5-)-methyltransferase
GCDEOBMB_05846	CDS	1296				transporter
GCDEOBMB_05847	CDS	477	secD_2			Protein translocase subunit SecD
GCDEOBMB_05848	CDS	894				hypothetical protein
GCDEOBMB_05849	CDS	855	phzF1			trans-2,3-dihydro-3-hydroxyanthranilate isomerase
GCDEOBMB_05850	CDS	1236				aminotransferase
GCDEOBMB_05851	CDS	450				hypothetical protein
GCDEOBMB_05852	CDS	450				hypothetical protein
GCDEOBMB_05853	CDS	513				hypothetical protein
GCDEOBMB_05854	CDS	324				hypothetical protein
GCDEOBMB_05855	CDS	2295	phuR			heme/hemoglobin uptake outer membrane receptor PhuR
GCDEOBMB_05856	CDS	1065				hemin degrading factor
GCDEOBMB_05857	CDS	894	phuT_2			heme-transporter PhuT
GCDEOBMB_05858	CDS	984				ABC transporter permease
GCDEOBMB_05859	CDS	768				hemin importer ATP-binding subunit
GCDEOBMB_05860	CDS	888				hypothetical protein
GCDEOBMB_05861	CDS	798	cbpA			cAMP-binding protein A
GCDEOBMB_05862	CDS	273				hypothetical protein
GCDEOBMB_05863	CDS	348				hypothetical protein
GCDEOBMB_05864	CDS	1563			COG0645	putative protein
GCDEOBMB_05865	CDS	2325	mrcB			penicillin-binding protein 1B
GCDEOBMB_05866	CDS	780				hypothetical protein
GCDEOBMB_05867	CDS	330	yqcC		COG3098	putative protein YqcC
GCDEOBMB_05868	CDS	186				hypothetical protein
GCDEOBMB_05869	CDS	282				hypothetical protein
GCDEOBMB_05870	CDS	306				hypothetical protein
GCDEOBMB_05871	CDS	1320				hypothetical protein
GCDEOBMB_05872	CDS	270				sulfurtransferase TusD
GCDEOBMB_05873	CDS	306	tusB		COG2168	Protein TusB
GCDEOBMB_05874	CDS	336	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
GCDEOBMB_05875	CDS	984	trpD_1	2.4.2.18		anthranilate phosphoribosyltransferase
GCDEOBMB_05876	CDS	975	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
GCDEOBMB_05877	CDS	1398	cysG			siroheme synthase
GCDEOBMB_05878	CDS	1281	serS	6.1.1.11		serine--tRNA ligase
GCDEOBMB_05879	CDS	1326				recombination factor protein RarA
GCDEOBMB_05880	CDS	627	lolA			outer-membrane lipoprotein carrier protein
GCDEOBMB_05881	CDS	2415	ftsK			DNA translocase FtsK
GCDEOBMB_05882	CDS	2445				hypothetical protein
GCDEOBMB_05883	CDS	891	pchR			transcriptional regulator PchR
GCDEOBMB_05884	CDS	1644	pchD			2,3-dihydroxybenzoate-AMP ligase
GCDEOBMB_05885	CDS	756	pchC			pyochelin biosynthetic protein PchC
GCDEOBMB_05886	CDS	306	pchB			isochorismate-pyruvate lyase
GCDEOBMB_05887	CDS	1431	pchA	5.4.4.2		salicylate biosynthesis isochorismate synthase
GCDEOBMB_05888	CDS	468				hypothetical protein
GCDEOBMB_05889	CDS	1197	fdhA_1			glutathione-independent formaldehyde dehydrogenase
GCDEOBMB_05890	CDS	1332				major facilitator superfamily transporter
GCDEOBMB_05891	CDS	1278				porin
GCDEOBMB_05892	CDS	954	vanB_2			vanillate O-demethylase
GCDEOBMB_05893	CDS	1074	vanA_2			vanillate O-demethylase oxygenase
GCDEOBMB_05894	CDS	675	ompW		COG3047	Outer membrane protein W
GCDEOBMB_05895	CDS	1035				hypothetical protein
GCDEOBMB_05896	CDS	1473				aldehyde dehydrogenase
GCDEOBMB_05897	CDS	570				aldehyde dehydrogenase
GCDEOBMB_05898	CDS	1185	pobA_2	1.14.13.2		4-hydroxybenzoate 3-monooxygenase
GCDEOBMB_05899	CDS	129				hypothetical protein
GCDEOBMB_05900	CDS	3177				hypothetical protein
GCDEOBMB_05901	CDS	2070				hypothetical protein
GCDEOBMB_05902	CDS	1563				hypothetical protein
GCDEOBMB_05903	CDS	1287	xerC_4			Tyrosine recombinase XerC
GCDEOBMB_05904	CDS	498	ssb			single-stranded DNA-binding protein
GCDEOBMB_05905	CDS	1389				major facilitator superfamily transporter
GCDEOBMB_05906	CDS	2838	uvrA			excinuclease ABC subunit A
GCDEOBMB_05907	CDS	465	bfrA			bacterioferritin
GCDEOBMB_05908	CDS	1449	katA			catalase
GCDEOBMB_05909	CDS	390	rplQ			50S ribosomal protein L17
GCDEOBMB_05910	CDS	1002	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
GCDEOBMB_05911	CDS	621	rpsD			30S ribosomal protein S4
GCDEOBMB_05912	CDS	390	rpsK			30S ribosomal protein S11
GCDEOBMB_05913	CDS	357	rpsM			30S ribosomal protein S13
GCDEOBMB_05914	CDS	117	rpmJ			50S ribosomal protein L36
GCDEOBMB_05915	CDS	1329	secY			preprotein translocase subunit SecY
GCDEOBMB_05916	CDS	435	rplO			50S ribosomal protein L15
GCDEOBMB_05917	CDS	177	rpmD			50S ribosomal protein L30
GCDEOBMB_05918	CDS	501	rpsE			30S ribosomal protein S5
GCDEOBMB_05919	CDS	351	rplR			50S ribosomal protein L18
GCDEOBMB_05920	CDS	534	rplF			50S ribosomal protein L6
GCDEOBMB_05921	CDS	393	rpsH			30S ribosomal protein S8
GCDEOBMB_05922	CDS	306	rpsN			30S ribosomal protein S14
GCDEOBMB_05923	CDS	540	rplE			50S ribosomal protein L5
GCDEOBMB_05924	CDS	315	rplX			50S ribosomal protein L24
GCDEOBMB_05925	CDS	369	rplN			50S ribosomal protein L14
GCDEOBMB_05926	CDS	267	rpsQ			30S ribosomal protein S17
GCDEOBMB_05927	CDS	192	rpmC			50S ribosomal protein L29
GCDEOBMB_05928	CDS	414	rplP			50S ribosomal protein L16
GCDEOBMB_05929	CDS	687	rpsC			30S ribosomal protein S3
GCDEOBMB_05930	CDS	333	rplV			50S ribosomal protein L22
GCDEOBMB_05931	CDS	276	rpsS			30S ribosomal protein S19
GCDEOBMB_05932	CDS	822	rplB			50S ribosomal protein L2
GCDEOBMB_05933	CDS	300	rplW			50S ribosomal protein L23
GCDEOBMB_05934	CDS	603	rplD			50S ribosomal protein L4
GCDEOBMB_05935	CDS	636	rplC			50S ribosomal protein L3
GCDEOBMB_05936	CDS	312	rpsJ			30S ribosomal protein S10
GCDEOBMB_05937	CDS	261	tufB_2	3.6.5.3		elongation factor Tu
GCDEOBMB_05938	CDS	1230	sbcD			exonuclease SbcD
GCDEOBMB_05939	CDS	3636				exonuclease
GCDEOBMB_05940	CDS	2166	recD			exodeoxyribonuclease V subunit alpha
GCDEOBMB_05941	CDS	3738	recB			exodeoxyribonuclease V subunit beta
GCDEOBMB_05942	CDS	3516	recC			exodeoxyribonuclease V subunit gamma
GCDEOBMB_05943	CDS	684				hypothetical protein
GCDEOBMB_05944	CDS	891				hypothetical protein
GCDEOBMB_05945	CDS	804				transcriptional regulator
GCDEOBMB_05946	CDS	1206				transporter
GCDEOBMB_05947	CDS	1617				chemotaxis transducer
GCDEOBMB_05948	CDS	252				hypothetical protein
GCDEOBMB_05949	CDS	1470				phosphate transporter
GCDEOBMB_05950	CDS	2772	pprA			two-component sensor PprA
GCDEOBMB_05951	CDS	465				hypothetical protein
GCDEOBMB_05952	CDS	483	fppA			Flp prepilin peptidase FppA
GCDEOBMB_05953	CDS	828	pprB			two-component response regulator PprB
GCDEOBMB_05954	CDS	1671				hypothetical protein
GCDEOBMB_05955	CDS	285				hypothetical protein
GCDEOBMB_05956	CDS	738	tadD			type II secretion system protein TadD
GCDEOBMB_05957	CDS	912	tadC			type II secretion system protein TadC
GCDEOBMB_05958	CDS	885	tadB			type II secretion system protein TadB
GCDEOBMB_05959	CDS	1266	tadA_3			ATPase TadA
GCDEOBMB_05960	CDS	1185				hypothetical protein
GCDEOBMB_05961	CDS	1251	rcpA			type II/III secretion system protein
GCDEOBMB_05962	CDS	912				hypothetical protein
GCDEOBMB_05963	CDS	213	flp			type IVb pilin Flp
GCDEOBMB_05964	CDS	1899	pctC			chemotactic transducer PctC
GCDEOBMB_05965	CDS	1491				hypothetical protein
GCDEOBMB_05966	CDS	1032				hypothetical protein
GCDEOBMB_05967	CDS	1200	tyrZ	6.1.1.1		tyrosine--tRNA ligase
GCDEOBMB_05968	CDS	1440				hypothetical protein
GCDEOBMB_05969	CDS	1092				anhydro-N-acetylmuramic acid kinase
GCDEOBMB_05970	CDS	351				iron-sulfur cluster insertion protein ErpA
GCDEOBMB_05971	CDS	414				hypothetical protein
GCDEOBMB_05972	CDS	720				hypothetical protein
GCDEOBMB_05973	CDS	1035	argC_2	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
GCDEOBMB_05974	CDS	423				hypothetical protein
GCDEOBMB_05975	CDS	969				hypothetical protein
GCDEOBMB_05976	CDS	1077				hypothetical protein
GCDEOBMB_05977	CDS	801				short-chain dehydrogenase
GCDEOBMB_05978	CDS	1482				ATPase
GCDEOBMB_05979	CDS	339				HIT family protein
GCDEOBMB_05980	CDS	648				2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
GCDEOBMB_05981	CDS	795	speD	4.1.1.50		S-adenosylmethionine decarboxylase
GCDEOBMB_05982	CDS	423	yhfA		COG1765	Protein YhfA
GCDEOBMB_05983	CDS	645	vfr			cAMP-regulatory protein
GCDEOBMB_05984	CDS	837	trpC	4.1.1.48		indole-3-glycerol phosphate synthase
