locus_tag	ftype	length_bp	gene	EC_number	COG	product
PDFLHPBO_04838	CDS	1626				chemotaxis transducer
PDFLHPBO_04839	CDS	696				hypothetical protein
PDFLHPBO_04840	CDS	603	nadD_2	2.7.7.18		nicotinate-nucleotide adenylyltransferase
PDFLHPBO_04841	CDS	660	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
PDFLHPBO_04842	CDS	1200	pncB1	6.3.4.21		nicotinate phosphoribosyltransferase
PDFLHPBO_04843	CDS	828	nadE_2	6.3.1.5		NAD synthetase
PDFLHPBO_04844	CDS	924				hypothetical protein
PDFLHPBO_04845	CDS	447	azu			azurin
PDFLHPBO_04846	CDS	588		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
PDFLHPBO_04847	CDS	696	nlpD			Murein hydrolase activator NlpD
PDFLHPBO_04848	CDS	870	mscS_2		COG0668	Small-conductance mechanosensitive channel
PDFLHPBO_04849	CDS	936			COG1305	putative protein
PDFLHPBO_04850	CDS	2499			COG2307	putative protein
PDFLHPBO_04851	CDS	2244				hypothetical protein
PDFLHPBO_04852	CDS	1902				hypothetical protein
PDFLHPBO_04853	CDS	1077	alr			biosynthetic alanine racemase
PDFLHPBO_04854	CDS	1395	dnaB_2			replicative DNA helicase
PDFLHPBO_04855	CDS	447	rplI			50S ribosomal protein L9
PDFLHPBO_04856	CDS	870				hypothetical protein
PDFLHPBO_04857	CDS	231	rpsR			30S ribosomal protein S18
PDFLHPBO_04858	CDS	420	rpsF			30S ribosomal protein S6
PDFLHPBO_04859	CDS	747				23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB
PDFLHPBO_04860	CDS	2715	rnr			exoribonuclease R
PDFLHPBO_04861	tRNA	87				tRNA-Leu(cag)
PDFLHPBO_04862	tRNA	87				tRNA-Leu(cag)
PDFLHPBO_04863	CDS	1293	purA	6.3.4.4		adenylosuccinate synthetase
PDFLHPBO_04864	CDS	1185				ATP phosphoribosyltransferase
PDFLHPBO_04865	CDS	234				hypothetical protein
PDFLHPBO_04866	CDS	870	hflC			protease subunit HflC
PDFLHPBO_04867	CDS	1203	hflK			protease subunit HflK
PDFLHPBO_04868	CDS	1302				GTP-binding protein
PDFLHPBO_04869	CDS	249	hfq			RNA-binding protein Hfq
PDFLHPBO_04870	CDS	972	miaA	2.5.1.75		tRNA delta(2)-isopentenylpyrophosphate transferase
PDFLHPBO_04871	CDS	1902	mutL			DNA mismatch repair protein
PDFLHPBO_04872	CDS	1428	amiB			N-acetylmuramoyl-L-alanine amidase
PDFLHPBO_04873	CDS	468	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
PDFLHPBO_04874	CDS	1509	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
PDFLHPBO_04875	CDS	1086	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
PDFLHPBO_04876	CDS	543	orn	3.1.-.-		oligoribonuclease
PDFLHPBO_04877	CDS	1020				ribosome-associated GTPase
PDFLHPBO_04878	CDS	1044	motB			flagellar motor protein MotB
PDFLHPBO_04879	CDS	852	motA			flagellar motor protein MotA
PDFLHPBO_04880	CDS	1512				hypothetical protein
PDFLHPBO_04881	CDS	816	rhdA			thiosulfate:cyanide sulfurtransferase
PDFLHPBO_04882	CDS	870	psd	4.1.1.65		phosphatidylserine decarboxylase
PDFLHPBO_04883	CDS	1824	fimW			cyclic-di-GMP receptor FimW
PDFLHPBO_04884	CDS	2076	fimX			protein FimX
PDFLHPBO_04885	CDS	1215				phosphoserine phosphatase
PDFLHPBO_04886	CDS	1539				hypothetical protein
PDFLHPBO_04887	CDS	537	ybcI		COG1988	Inner membrane protein YbcI
PDFLHPBO_04888	CDS	711				hypothetical protein
PDFLHPBO_04889	CDS	2265	parC	5.99.1.-		DNA topoisomerase IV subunit A
PDFLHPBO_04890	CDS	486				hypothetical protein
PDFLHPBO_04891	CDS	1014				hypothetical protein
PDFLHPBO_04892	CDS	1890	parE			DNA topoisomerase IV subunit B
PDFLHPBO_04893	CDS	687				hypothetical protein
PDFLHPBO_04894	CDS	819	cpdA_2			cAMP phosphodiesterase
PDFLHPBO_04895	CDS	459				hypothetical protein
PDFLHPBO_04896	CDS	618	aspP			adenosine diphosphate sugar pyrophosphatase
PDFLHPBO_04897	CDS	747				hypothetical protein
PDFLHPBO_04898	CDS	1884	thiC			thiamine biosynthesis protein ThiC
PDFLHPBO_04899	CDS	1449	aprF_3			alkaline protease secretion protein AprF
PDFLHPBO_04900	CDS	705				NAD(P)H quinone oxidoreductase
PDFLHPBO_04901	CDS	1182	aruH_2			arginine:pyruvate transaminase AruH
PDFLHPBO_04902	CDS	1611	ilvI_1	2.2.1.6		acetolactate synthase 3 catalytic subunit
PDFLHPBO_04903	CDS	2091	pauA_2			pimeloyl-CoA synthetase
PDFLHPBO_04904	CDS	1161				acyl-CoA dehydrogenase
PDFLHPBO_04905	CDS	792				enoyl-CoA hydratase
PDFLHPBO_04906	CDS	1413				amino acid permease
PDFLHPBO_04907	CDS	2253				two-component sensor
PDFLHPBO_04908	CDS	777				hypothetical protein
PDFLHPBO_04909	CDS	735				two-component response regulator
PDFLHPBO_04910	CDS	648				transcriptional regulator
PDFLHPBO_04911	CDS	1092				ABC transporter
PDFLHPBO_04912	CDS	1947				oxidoreductase
PDFLHPBO_04913	CDS	600				transcriptional regulator
PDFLHPBO_04914	CDS	1278	waaA			3-deoxy-D-manno-octulosonic acid transferase
PDFLHPBO_04915	CDS	885				transcriptional regulator
PDFLHPBO_04916	CDS	333				SMR multidrug efflux transporter
PDFLHPBO_04917	CDS	1176		1.-.-.-	COG0578	putative FAD-dependent oxidoreductase
PDFLHPBO_04918	CDS	813				hypothetical protein
PDFLHPBO_04919	CDS	921				hypothetical protein
PDFLHPBO_04920	CDS	1209				acyl-CoA dehydrogenase
PDFLHPBO_04921	CDS	1284				acyl-CoA dehydrogenase
PDFLHPBO_04922	CDS	1425	rfaE			bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase
PDFLHPBO_04923	CDS	1812	msbA			transporter MsbA
PDFLHPBO_04924	CDS	651				hypothetical protein
PDFLHPBO_04925	CDS	1206	waaL			O-antigen ligase WaaL
PDFLHPBO_04926	CDS	885	wapR			alpha-1,3-rhamnosyltransferase WapR
PDFLHPBO_04927	CDS	957				hypothetical protein
PDFLHPBO_04928	CDS	1419				hypothetical protein
PDFLHPBO_04929	CDS	897				hypothetical protein
PDFLHPBO_04930	CDS	1137				glycosyl transferase family protein
PDFLHPBO_04931	CDS	1758				carbamoyl transferase
PDFLHPBO_04932	CDS	1479				hypothetical protein
PDFLHPBO_04933	CDS	759	inaA_2			Protein InaA
PDFLHPBO_04934	CDS	735	waaP_1			lipopolysaccharide kinase WaaP
PDFLHPBO_04935	CDS	807	waaP_2			lipopolysaccharide kinase WaaP
PDFLHPBO_04936	CDS	1122	waaG			UDP-glucose:(heptosyl) LPS alpha 1,3-glucosyltransferase WaaG
PDFLHPBO_04937	CDS	1068	waaC			heptosyltransferase I
PDFLHPBO_04938	CDS	1038	waaF			heptosyltransferase II
PDFLHPBO_04939	CDS	924	ilvE	2.6.1.42		branched-chain amino acid aminotransferase
PDFLHPBO_04940	CDS	2949	glnE	2.7.7.42		bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase
PDFLHPBO_04941	CDS	2649	aceE			pyruvate dehydrogenase subunit E1
PDFLHPBO_04942	CDS	1644	aceF			dihydrolipoamide acetyltransferase
PDFLHPBO_04943	CDS	2700				hypothetical protein
PDFLHPBO_04944	CDS	648	msrA			peptide methionine sulfoxide reductase
PDFLHPBO_04945	CDS	837	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
PDFLHPBO_04946	CDS	1803				acyl-CoA dehydrogenase
PDFLHPBO_04947	CDS	1743				sodium/hydrogen antiporter
PDFLHPBO_04948	CDS	3357				potassium efflux protein KefA
PDFLHPBO_04949	CDS	1461	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
PDFLHPBO_04950	CDS	975				hypothetical protein
PDFLHPBO_04951	CDS	1278	metY	2.5.1.49		O-acetylhomoserine aminocarboxypropyltransferase
PDFLHPBO_04952	CDS	453				hypothetical protein
PDFLHPBO_04953	CDS	816				hypothetical protein
PDFLHPBO_04954	CDS	768	soj_5	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
PDFLHPBO_04955	CDS	906				transcriptional regulator
PDFLHPBO_04956	CDS	1317				major facilitator superfamily transporter
PDFLHPBO_04957	CDS	930				short-chain dehydrogenase
PDFLHPBO_04958	CDS	1074				transcriptional regulator
PDFLHPBO_04959	CDS	981				hypothetical protein
PDFLHPBO_04960	CDS	1068	hemE	4.1.1.37		uroporphyrinogen decarboxylase
PDFLHPBO_04961	CDS	1434	gltD	1.4.1.13		glutamate synthase subunit beta
PDFLHPBO_04962	CDS	4446	gltB	1.4.1.13		glutamate synthase subunit alpha
PDFLHPBO_04963	CDS	1650	damX			Cell division protein DamX
PDFLHPBO_04964	CDS	1107	aroB	4.2.3.4		3-dehydroquinate synthase
PDFLHPBO_04965	CDS	519	aroK	2.7.1.71		shikimate kinase
PDFLHPBO_04966	CDS	1899	pilQ			type 4 fimbrial biogenesis outer membrane protein PilQ
PDFLHPBO_04967	CDS	1452				hypothetical protein
PDFLHPBO_04968	CDS	498				hypothetical protein
PDFLHPBO_04969	CDS	2151				hypothetical protein
PDFLHPBO_04970	CDS	1443				hypothetical protein
PDFLHPBO_04971	CDS	186				hypothetical protein
PDFLHPBO_04972	CDS	792				IS3 family transposase ISPa57
PDFLHPBO_04973	CDS	933				hypothetical protein
PDFLHPBO_04974	CDS	702				hypothetical protein
PDFLHPBO_04975	CDS	1491				3-octaprenyl-4-hydroxybenzoate carboxy-lyase
PDFLHPBO_04976	CDS	465				transcriptional regulator
PDFLHPBO_04977	CDS	255				hypothetical protein
PDFLHPBO_04978	CDS	642				hypothetical protein
PDFLHPBO_04979	CDS	435	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
PDFLHPBO_04980	CDS	447				acetyltransferase
PDFLHPBO_04981	CDS	867				transcriptional regulator
PDFLHPBO_04982	CDS	1185	pobA	1.14.13.2		4-hydroxybenzoate 3-monooxygenase
PDFLHPBO_04983	CDS	1506				major facilitator superfamily transporter
PDFLHPBO_04984	CDS	447	aroQ2	4.2.1.10		3-dehydroquinate dehydratase
PDFLHPBO_04985	CDS	855		1.1.1.25		shikimate 5-dehydrogenase
PDFLHPBO_04986	CDS	669				transcriptional regulator
PDFLHPBO_04987	CDS	1905				hypothetical protein
PDFLHPBO_04988	CDS	1323				major facilitator superfamily transporter
PDFLHPBO_04989	CDS	1251				porin
PDFLHPBO_04990	CDS	879				hypothetical protein
PDFLHPBO_04991	CDS	816				hypothetical protein
PDFLHPBO_04992	CDS	1044				oxidoreductase
PDFLHPBO_04993	CDS	780				transcriptional regulator
PDFLHPBO_04994	CDS	1347	pcaK			4-hydroxybenzoate transporter PcaK
PDFLHPBO_04995	CDS	834				hypothetical protein
PDFLHPBO_04996	CDS	942				transcriptional regulator
PDFLHPBO_04997	CDS	402	pcaC_2			4-carboxymuconolactone decarboxylase
PDFLHPBO_04998	CDS	792	pcaD			3-oxoadipate enol-lactonase
PDFLHPBO_04999	CDS	1380	pcaB	5.5.1.2		3-carboxy-cis,cis-muconate cycloisomerase
PDFLHPBO_05000	CDS	1299	pcaT			dicarboxylic acid transporter PcaT
PDFLHPBO_05001	CDS	1206	pcaF			beta-ketoadipyl CoA thiolase
PDFLHPBO_05002	CDS	783				CoA transferase subunit B
PDFLHPBO_05003	CDS	852				CoA transferase subunit A
PDFLHPBO_05004	CDS	540				transcriptional regulator
PDFLHPBO_05005	CDS	783				class II aldolase/adducin domain-containing protein
PDFLHPBO_05006	CDS	882				dihydrodipicolinate synthetase
PDFLHPBO_05007	CDS	1059				ABC transporter
PDFLHPBO_05008	CDS	1383				aminotransferase
PDFLHPBO_05009	CDS	1434				amino acid APC family transporter
PDFLHPBO_05010	CDS	1491				aldehyde dehydrogenase
PDFLHPBO_05011	CDS	921				transcriptional regulator
PDFLHPBO_05012	CDS	930				transcriptional regulator
PDFLHPBO_05013	CDS	765				malonate transporter MadM
PDFLHPBO_05014	CDS	405				malonate transporter MadL
PDFLHPBO_05015	CDS	933				acyl transferase
PDFLHPBO_05016	CDS	693				phosphoribosyl-dephospho-CoA transferase
PDFLHPBO_05017	CDS	807	mdcE			malonate decarboxylase subunit gamma
PDFLHPBO_05018	CDS	864	mdcD			malonate decarboxylase subunit beta
PDFLHPBO_05019	CDS	300	mdcC			malonate decarboxylase acyl carrier protein
PDFLHPBO_05020	CDS	882		2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
PDFLHPBO_05021	CDS	1665	mdcA			malonate decarboxylase subunit alpha
PDFLHPBO_05022	CDS	582				hypothetical protein
PDFLHPBO_05023	CDS	213				hypothetical protein
PDFLHPBO_05024	CDS	402	exbD1			biopolymer transport protein ExbD
PDFLHPBO_05025	CDS	720	exbB1			transporter ExbB
PDFLHPBO_05026	CDS	813	tonB2			transporter TonB
PDFLHPBO_05027	CDS	1437	pntB			pyridine nucleotide transhydrogenase subunit beta
PDFLHPBO_05028	CDS	309	pntAB			NAD(P) transhydrogenase subunit alpha
PDFLHPBO_05029	CDS	1119	pntAA			NAD(P) transhydrogenase subunit alpha
PDFLHPBO_05030	CDS	900	tauD_3	1.14.11.17		taurine dioxygenase
PDFLHPBO_05031	CDS	903	tauD_4	1.14.11.17		taurine dioxygenase
PDFLHPBO_05032	CDS	2373				TonB-dependent receptor
PDFLHPBO_05033	CDS	918				transcriptional regulator
PDFLHPBO_05034	CDS	726				acid phosphatase
PDFLHPBO_05035	CDS	1359				porin
PDFLHPBO_05036	CDS	882				hypothetical protein
PDFLHPBO_05037	CDS	816				hypothetical protein
PDFLHPBO_05038	CDS	1062				ABC transporter
PDFLHPBO_05039	CDS	1617				ABC transporter permease
PDFLHPBO_05040	CDS	840				ABC transporter ATP-binding protein
PDFLHPBO_05041	CDS	1611	atsA			arylsulfatase
PDFLHPBO_05042	CDS	753		1.1.1.100		3-ketoacyl-ACP reductase
PDFLHPBO_05043	CDS	933				transcriptional regulator
PDFLHPBO_05044	CDS	1173	cttP			trichloroethylene chemotactic transducer CttP
PDFLHPBO_05045	CDS	366				two-component response regulator
PDFLHPBO_05046	CDS	1920				two-component sensor
PDFLHPBO_05047	CDS	486				purine-binding chemotaxis protein
PDFLHPBO_05048	CDS	2040	aer2			aerotaxis transducer Aer2
PDFLHPBO_05049	CDS	843				chemotaxis protein methyltransferase
PDFLHPBO_05050	CDS	603	cheD	3.5.1.44		Chemoreceptor glutamine deamidase CheD
PDFLHPBO_05051	CDS	666	aguR			transcriptional regulator AguR
PDFLHPBO_05052	CDS	1062				polyamine binding protein
PDFLHPBO_05053	CDS	1377	spuI			glutamine synthetase
PDFLHPBO_05054	CDS	753	spuA			glutamine amidotransferase
PDFLHPBO_05055	CDS	1359	spuB_2			glutamine synthetase
PDFLHPBO_05056	CDS	1371	spuC_2			aminotransferase
PDFLHPBO_05057	CDS	1104	spuD			putrescine ABC transporter substrate-binding protein SpuD
PDFLHPBO_05058	CDS	1098	spuE			spermidine ABC transporter substrate-binding protein SpuE
PDFLHPBO_05059	CDS	1155	spuF			polyamine transporter PotG
PDFLHPBO_05060	CDS	912	spuG			polyamine transporter PotH
PDFLHPBO_05061	CDS	870	spuH			polyamine transporter PotI
PDFLHPBO_05062	CDS	2388	quiP_3			acyl-homoserine lactone acylase QuiP
PDFLHPBO_05063	CDS	1053				transcriptional regulator
PDFLHPBO_05064	CDS	504				transcriptional regulator
PDFLHPBO_05065	CDS	612				hypothetical protein
PDFLHPBO_05066	CDS	942	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PDFLHPBO_05067	CDS	753				hypothetical protein
PDFLHPBO_05068	CDS	630				hypothetical protein
PDFLHPBO_05069	CDS	555				hypothetical protein
PDFLHPBO_05070	CDS	90				hypothetical protein
PDFLHPBO_05071	CDS	495				hypothetical protein
PDFLHPBO_05072	CDS	693				L-cysteine ABC transporter protein YecS
PDFLHPBO_05073	CDS	771				L-cysteine ABC transporter protein FliY
PDFLHPBO_05074	CDS	438				hypothetical protein
PDFLHPBO_05075	CDS	1230	serA			D-3-phosphoglycerate dehydrogenase
PDFLHPBO_05076	CDS	1395	glcD_4			glycolate oxidase subunit GlcD
PDFLHPBO_05077	CDS	666	ycgM		COG0179	putative protein YcgM
PDFLHPBO_05078	CDS	933	yjiK_1		COG3204	putative protein YjiK
PDFLHPBO_05079	CDS	351	ygiW		COG3111	Protein YgiW
PDFLHPBO_05080	CDS	1035				acetylpolyamine aminohydrolase
PDFLHPBO_05081	CDS	1395				transporter
PDFLHPBO_05082	CDS	1044				ABC transporter
PDFLHPBO_05083	CDS	789				ABC transporter permease
PDFLHPBO_05084	CDS	930				ABC transporter permease
PDFLHPBO_05085	CDS	1050				ABC transporter ATP-binding protein
PDFLHPBO_05086	CDS	930	yjiK_2		COG3204	putative protein YjiK
PDFLHPBO_05087	CDS	1977				hypothetical protein
PDFLHPBO_05088	CDS	726				transferase
PDFLHPBO_05089	CDS	333				hypothetical protein
PDFLHPBO_05090	CDS	672	rpiA	5.3.1.6		ribose-5-phosphate isomerase A
PDFLHPBO_05091	CDS	1515	ilvA1	4.3.1.19		threonine dehydratase
PDFLHPBO_05092	CDS	468				hypothetical protein
PDFLHPBO_05093	CDS	1272				hypothetical protein
PDFLHPBO_05094	CDS	468				hypothetical protein
PDFLHPBO_05095	CDS	1242				major facilitator superfamily transporter
PDFLHPBO_05096	CDS	654		3.1.3.-	COG0560	putative phosphatase
PDFLHPBO_05097	CDS	480	ygdP	3.6.1.-		RNA pyrophosphohydrolase
PDFLHPBO_05098	CDS	2280	ptsP			phosphoenolpyruvate-protein phosphotransferase PtsP
PDFLHPBO_05099	CDS	1038				hypothetical protein
PDFLHPBO_05100	CDS	756				hypothetical protein
PDFLHPBO_05101	CDS	804				hypothetical protein
PDFLHPBO_05102	CDS	801	lgt	2.4.99.-		prolipoprotein diacylglyceryl transferase
PDFLHPBO_05103	CDS	795	thyA	2.1.1.45		thymidylate synthase
PDFLHPBO_05104	CDS	798				hypothetical protein
PDFLHPBO_05105	CDS	1380				hypothetical protein
PDFLHPBO_05106	CDS	1386				putative membrane protein
PDFLHPBO_05107	CDS	363				hypothetical protein
PDFLHPBO_05108	CDS	1152	glpQ			glycerophosphoryl diester phosphodiesterase
PDFLHPBO_05109	CDS	1095				hypothetical protein
PDFLHPBO_05110	CDS	1041				hypothetical protein
PDFLHPBO_05111	CDS	507	folA			dihydrofolate reductase
PDFLHPBO_05112	CDS	474				hypothetical protein
PDFLHPBO_05113	CDS	1386				transporter
PDFLHPBO_05114	CDS	1839	ilvD	4.2.1.9		dihydroxy-acid dehydratase
PDFLHPBO_05115	CDS	1197	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
PDFLHPBO_05116	CDS	540	pfpI_2			protease PfpI
PDFLHPBO_05117	CDS	879				hypothetical protein
PDFLHPBO_05118	CDS	813	mutM	3.2.2.23		formamidopyrimidine-DNA glycosylase
PDFLHPBO_05119	CDS	579				hypothetical protein
PDFLHPBO_05120	CDS	345				hypothetical protein
PDFLHPBO_05121	CDS	987				hypothetical protein
PDFLHPBO_05122	CDS	1734				gamma-glutamyltranspeptidase
PDFLHPBO_05123	CDS	252	fdx1			4Fe-4S ferredoxin
PDFLHPBO_05124	CDS	480	coaD	2.7.7.3		phosphopantetheine adenylyltransferase
PDFLHPBO_05125	CDS	1596				oxidoreductase
PDFLHPBO_05126	CDS	549				hypothetical protein
PDFLHPBO_05127	CDS	1431				coniferyl aldehyde dehydrogenase
PDFLHPBO_05128	CDS	648				transcriptional regulator
PDFLHPBO_05129	CDS	411				acetyltransferase
PDFLHPBO_05130	CDS	999				hypothetical protein
PDFLHPBO_05131	CDS	567				hypothetical protein
PDFLHPBO_05132	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
PDFLHPBO_05133	CDS	1488				hypothetical protein
PDFLHPBO_05134	CDS	1371				zinc protease
PDFLHPBO_05135	CDS	1350	ftsY			signal recognition particle receptor FtsY
PDFLHPBO_05136	CDS	672	ftsE			cell division protein FtsE
PDFLHPBO_05137	CDS	1008	ftsX			cell division protein FtsX
PDFLHPBO_05138	CDS	855	rpoH			RNA polymerase sigma factor RpoH
PDFLHPBO_05139	CDS	606				hypothetical protein
PDFLHPBO_05140	CDS	732				monofunctional biosynthetic peptidoglycan transglycosylase
PDFLHPBO_05141	CDS	378				hypothetical protein
PDFLHPBO_05142	CDS	201				sulfur carrier protein ThiS
PDFLHPBO_05143	CDS	798	thiG			thiazole synthase
PDFLHPBO_05144	CDS	735	micA	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
PDFLHPBO_05145	CDS	1347				putative protein
PDFLHPBO_05146	CDS	258				hypothetical protein
PDFLHPBO_05147	CDS	324				hypothetical protein
PDFLHPBO_05148	CDS	1155				coproporphyrinogen III oxidase
PDFLHPBO_05149	rRNA	1531				16S ribosomal RNA
PDFLHPBO_05150	tRNA	77				tRNA-Ile(gat)
PDFLHPBO_05151	tRNA	76				tRNA-Ala(tgc)
PDFLHPBO_05152	rRNA	2888				23S ribosomal RNA
PDFLHPBO_05153	rRNA	110				5S ribosomal RNA
PDFLHPBO_05154	CDS	201	oprB_2			porin B
PDFLHPBO_05155	CDS	2412	gcd			glucose dehydrogenase
PDFLHPBO_05156	CDS	2133	fiuA_2			ferrichrome receptor FiuA
PDFLHPBO_05157	CDS	288				hypothetical protein
PDFLHPBO_05158	CDS	636				hypothetical protein
PDFLHPBO_05159	CDS	1545	htpX_2	3.4.24.-		Protease HtpX
PDFLHPBO_05160	CDS	663				hypothetical protein
PDFLHPBO_05161	CDS	672				hypothetical protein
PDFLHPBO_05162	CDS	1458				hypothetical protein
PDFLHPBO_05163	CDS	429				hypothetical protein
PDFLHPBO_05164	CDS	945				transcriptional regulator
PDFLHPBO_05165	CDS	693	arsH_1	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
PDFLHPBO_05166	CDS	471	arsC_1			low molecular weight phosphatase
PDFLHPBO_05167	CDS	1284	arsB			arsenite-antimonite efflux pump ArsB
PDFLHPBO_05168	CDS	351	arsR			ArsR family transcriptional regulator
PDFLHPBO_05169	CDS	891				transcriptional regulator
PDFLHPBO_05170	CDS	1062				alcohol dehydrogenase
PDFLHPBO_05171	CDS	378				hypothetical protein
PDFLHPBO_05172	CDS	471	soxR_1			redox-sensitive transcriptional activator SoxR
PDFLHPBO_05173	CDS	1698	pbpC			penicillin-binding protein 3A
PDFLHPBO_05174	CDS	516				acetyltransferase
PDFLHPBO_05175	CDS	591				transcriptional regulator
PDFLHPBO_05176	CDS	1206				hypothetical protein
PDFLHPBO_05177	CDS	1071	pyrG_1	6.3.4.2		CTP synthase
PDFLHPBO_05178	CDS	897				transcriptional regulator
PDFLHPBO_05179	CDS	1320				cytochrome C
PDFLHPBO_05180	CDS	1776				gluconate dehydrogenase
PDFLHPBO_05181	CDS	717		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
PDFLHPBO_05182	CDS	987				2-hydroxyacid dehydrogenase
PDFLHPBO_05183	CDS	1308				2-ketogluconate transporter
PDFLHPBO_05184	CDS	951				2-ketogluconate kinase
PDFLHPBO_05185	CDS	783				hypothetical protein
PDFLHPBO_05186	CDS	1023	ptxS			transcriptional regulator PtxS
PDFLHPBO_05187	CDS	939	ptxR			HTH-type transcriptional regulator PtxR
PDFLHPBO_05188	CDS	648	pvcD			paerucumarin biosynthesis protein PvcD
PDFLHPBO_05189	CDS	1503	pvcC			paerucumarin biosynthesis protein PvcC
PDFLHPBO_05190	CDS	876	pvcB			paerucumarin biosynthesis protein PvcB
PDFLHPBO_05191	CDS	987	pvcA			paerucumarin biosynthesis protein PvcA
PDFLHPBO_05192	CDS	987	ansA			L-asparaginase I
PDFLHPBO_05193	CDS	1446				AGCS sodium/alanine/glycine symporter
PDFLHPBO_05194	CDS	819				hypothetical protein
PDFLHPBO_05195	CDS	1395	lpdV	1.8.1.4		branched-chain alpha-keto acid dehydrogenase complex dihydrolipoyl dehydrogenase
PDFLHPBO_05196	CDS	1287	bkdB			branched-chain alpha-keto acid dehydrogenase complex lipoamide acyltransferase
PDFLHPBO_05197	CDS	1053	bkdA2			2-oxoisovalerate dehydrogenase subunit beta
PDFLHPBO_05198	CDS	1233	bkdA1			2-oxoisovalerate dehydrogenase subunit alpha
PDFLHPBO_05199	CDS	129				hypothetical protein
PDFLHPBO_05200	CDS	693				transposase
PDFLHPBO_05201	CDS	2574				hypothetical protein
PDFLHPBO_05202	CDS	351	merT_1			Mercuric transport protein MerT
PDFLHPBO_05203	CDS	456				transcriptional regulator
PDFLHPBO_05204	CDS	915				hypothetical protein
PDFLHPBO_05205	CDS	213				hypothetical protein
PDFLHPBO_05206	tRNA	77				tRNA-Met(cat)
PDFLHPBO_05207	CDS	306				hypothetical protein
PDFLHPBO_05208	CDS	2229				TonB-dependent receptor
PDFLHPBO_05209	CDS	648				carbonic anhydrase
PDFLHPBO_05210	CDS	1239				hypothetical protein
PDFLHPBO_05211	CDS	453	rimI			peptide n-acetyltransferase RimI
PDFLHPBO_05212	CDS	798				hypothetical protein
PDFLHPBO_05213	CDS	537				hypothetical protein
PDFLHPBO_05214	CDS	1020				hypothetical protein
PDFLHPBO_05215	CDS	1047				hypothetical protein
PDFLHPBO_05216	CDS	603				hypothetical protein
PDFLHPBO_05217	CDS	1299				hypothetical protein
PDFLHPBO_05218	CDS	696				hypothetical protein
PDFLHPBO_05219	CDS	2847				hypothetical protein
PDFLHPBO_05220	CDS	1008	hitA			ferric iron-binding periplasmic protein HitA
PDFLHPBO_05221	CDS	1563	hitB			iron (III)-transporter permease HitB
PDFLHPBO_05222	CDS	2307	yebT		COG3008	Intermembrane transport protein YebT
PDFLHPBO_05223	CDS	621				paraquat-inducible protein A
PDFLHPBO_05224	CDS	657				paraquat-inducible protein A
PDFLHPBO_05225	CDS	1809				ABC transporter
PDFLHPBO_05226	CDS	2958	btuB_4			Vitamin B12 transporter BtuB
PDFLHPBO_05227	CDS	903				transcriptional regulator
PDFLHPBO_05228	CDS	1416				major facilitator superfamily transporter
PDFLHPBO_05229	CDS	888	cynR			DNA-binding transcriptional regulator CynR
PDFLHPBO_05230	CDS	663	cynT			carbonic anhydrase
PDFLHPBO_05231	CDS	471	cynS	4.2.1.104		cyanate hydratase
PDFLHPBO_05232	CDS	954				transmembrane sensor
PDFLHPBO_05233	CDS	507				RNA polymerase sigma factor
PDFLHPBO_05234	CDS	1938				hypothetical protein
PDFLHPBO_05235	CDS	297				hypothetical protein
PDFLHPBO_05236	CDS	933				transcriptional regulator
PDFLHPBO_05237	CDS	1356				hypothetical protein
PDFLHPBO_05238	CDS	261				membrane protein insertion efficiency factor
PDFLHPBO_05239	CDS	1875				hypothetical protein
PDFLHPBO_05240	CDS	903				hypothetical protein
PDFLHPBO_05241	CDS	1230				serine/threonine transporter SstT
PDFLHPBO_05242	CDS	1371				amino acid permease
PDFLHPBO_05243	CDS	1377				glutamine synthetase
PDFLHPBO_05244	CDS	711				hypothetical protein
PDFLHPBO_05245	CDS	312				hypothetical protein
PDFLHPBO_05246	CDS	1659				thiamine pyrophosphate protein
PDFLHPBO_05247	CDS	675	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
PDFLHPBO_05248	CDS	909			COG2375	putative protein
